datetime,temp,dew,humidity,precip,windspeed,winddir,visibility,pm2p5,pm10,so2,no2,o3,co,time,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi,aqi_lag1,aqi_lag2,aqi_lag3,temp_3h_avg
2025-06-01T03:00:00,30,27,84,0,25.9,240,5,23,75,1,1,65,89,6/1/2025 3:00,3,6,1,-0.781831482,0.6234898018587334,73.92274678111588,65.5107296137339,78.12875536480686,80.23175965665237,30
2025-06-01T04:00:00,30,27,84,0,20.5,240,5,25,86,1,1,64,89,6/1/2025 4:00,4,6,1,-0.781831482,0.6234898018587334,78.12875536480686,73.92274678111588,65.5107296137339,78.12875536480686,30
2025-06-01T05:00:00,30,27.1,84.59,0,11.9,236,4.6,29,114,1,1,63,89,6/1/2025 5:00,5,6,1,-0.781831482,0.6234898018587334,86.54077253218884,78.12875536480686,73.92274678111588,65.5107296137339,30
2025-06-01T06:00:00,30,26,79.19,0,14.8,240,5,19,45,1,1,63,95,6/1/2025 6:00,6,6,1,-0.781831482,0.6234898018587334,65.5107296137339,86.54077253218884,78.12875536480686,73.92274678111588,30
2025-06-01T07:00:00,30,26,79.19,0,20.5,230,5,20,49,1,2,63,101,6/1/2025 7:00,7,6,1,-0.781831482,0.6234898018587334,67.61373390557941,65.5107296137339,86.54077253218884,78.12875536480686,30
2025-06-01T08:00:00,31,26.9,78.96,0,18.2,236,4.6,22,58,2,2,64,107,6/1/2025 8:00,8,6,1,-0.781831482,0.6234898018587334,71.8197424892704,67.61373390557941,65.5107296137339,86.54077253218884,30.333333333333332
2025-06-01T09:00:00,32,27,74.94,0,22.3,240,5,25,78,2,2,67,104,6/1/2025 9:00,9,6,1,-0.781831482,0.6234898018587334,78.12875536480686,71.8197424892704,67.61373390557941,65.5107296137339,31
2025-06-01T10:00:00,33,24,59.26,0,20.5,240,5,27,104,2,1,70,101,6/1/2025 10:00,10,6,1,-0.781831482,0.6234898018587334,82.33476394849785,78.12875536480686,71.8197424892704,67.61373390557941,32
2025-06-01T11:00:00,34.2,24.9,58.53,0,19.7,230,4.6,28,113,2,1,73,98,6/1/2025 11:00,11,6,1,-0.781831482,0.6234898018587334,84.43776824034336,82.33476394849785,78.12875536480686,71.8197424892704,33.06666666666667
2025-06-01T12:00:00,35,24,53,0,22.3,230,5,28,110,2,1,74,99,6/1/2025 12:00,12,6,1,-0.781831482,0.6234898018587334,84.43776824034336,84.43776824034336,82.33476394849785,78.12875536480686,34.06666666666667
2025-06-01T13:00:00,37,21,39.56,0,25.9,220,5,27,96,1,1,74,100,6/1/2025 13:00,13,6,1,-0.781831482,0.6234898018587334,82.33476394849785,84.43776824034336,84.43776824034336,82.33476394849785,35.4
2025-06-01T14:00:00,36.8,21.5,41.25,0,32.7,230,4.6,26,88,1,1,74,101,6/1/2025 14:00,14,6,1,-0.781831482,0.6234898018587334,80.23175965665237,82.33476394849785,84.43776824034336,84.43776824034336,36.266666666666666
2025-06-01T15:00:00,37,20,37.2,0,29.5,220,5,27,87,1,1,74,102,6/1/2025 15:00,15,6,1,-0.781831482,0.6234898018587334,82.33476394849785,80.23175965665237,82.33476394849785,84.43776824034336,36.93333333333333
2025-06-01T16:00:00,37,18,32.83,0,29.5,230,5,27,83,1,1,73,103,6/1/2025 16:00,16,6,1,-0.781831482,0.6234898018587334,82.33476394849785,82.33476394849785,80.23175965665237,82.33476394849785,36.93333333333333
2025-06-01T17:00:00,36.8,17.7,32.57,0,27.5,230,5.2,29,97,1,1,73,104,6/1/2025 17:00,17,6,1,-0.781831482,0.6234898018587334,86.54077253218884,82.33476394849785,82.33476394849785,80.23175965665237,36.93333333333333
2025-06-01T18:00:00,34,21,46.69,0,29.5,240,6,30,104,1,2,74,104,6/1/2025 18:00,18,6,1,-0.781831482,0.6234898018587334,88.64377682403435,86.54077253218884,82.33476394849785,82.33476394849785,35.93333333333333
2025-06-01T19:00:00,33,23,55.79,0,27.7,240,5,30,108,1,2,75,104,6/1/2025 19:00,19,6,1,-0.781831482,0.6234898018587334,88.64377682403435,88.64377682403435,86.54077253218884,82.33476394849785,34.6
2025-06-01T20:00:00,32,23.8,61.92,0,16.9,242,4.6,32,127,1,2,76,104,6/1/2025 20:00,20,6,1,-0.781831482,0.6234898018587334,92.84978540772534,88.64377682403435,88.64377682403435,86.54077253218884,33
2025-06-01T21:00:00,32,23,59.03,0,18.4,230,5,33,148,1,2,79,103,6/1/2025 21:00,21,6,1,-0.781831482,0.6234898018587334,94.95278969957081,92.84978540772534,88.64377682403435,88.64377682403435,32.333333333333336
2025-06-01T22:00:00,31,25,70.47,0,16.6,210,5,33,143,1,2,82,101,6/1/2025 22:00,22,6,1,-0.781831482,0.6234898018587334,94.95278969957081,94.95278969957081,92.84978540772534,88.64377682403435,31.666666666666668
2025-06-01T23:00:00,30.8,26.1,76.17,0,11.9,206,4.6,28,94,1,1,85,100,6/1/2025 23:00,23,6,1,-0.781831482,0.6234898018587334,84.43776824034336,94.95278969957081,94.95278969957081,92.84978540772534,31.266666666666666
2025-06-02T00:00:00,31,26,74.78,0,14.8,210,5,31,131,1,1,88,101,6/2/2025 0:00,0,0,0,0,1,90.74678111587983,84.43776824034336,94.95278969957081,94.95278969957081,30.933333333333334
2025-06-02T01:00:00,31,26,74.78,0,18.4,220,5,31,129,1,1,92,103,6/2/2025 1:00,1,0,0,0,1,90.74678111587983,90.74678111587983,84.43776824034336,94.95278969957081,30.933333333333334
2025-06-02T02:00:00,30.2,26.4,80.34,0,21.5,212,4.6,32,139,1,1,95,104,6/2/2025 2:00,2,0,0,0,1,92.84978540772534,90.74678111587983,90.74678111587983,84.43776824034336,30.733333333333334
2025-06-02T03:00:00,30,27,84,0,13,240,5,34,153,1,1,97,105,6/2/2025 3:00,3,0,0,0,1,97.05579399141632,92.84978540772534,90.74678111587983,90.74678111587983,30.400000000000002
2025-06-02T04:00:00,30,27,84,0,24.1,240,5,37,178,1,1,99,105,6/2/2025 4:00,4,0,0,0,1,104.69346733668341,97.05579399141632,92.84978540772534,90.74678111587983,30.066666666666666
2025-06-02T05:00:00,30.2,27,83.25,0,15.5,236,4.6,41,209,1,1,100,105,6/2/2025 5:00,5,0,0,0,1,114.5427135678392,104.69346733668341,97.05579399141632,92.84978540772534,30.066666666666666
2025-06-02T06:00:00,30,27,84,0,14.8,240,5,45,231,0,0,1,1,6/2/2025 6:00,6,0,0,0,1,124.39195979899498,114.5427135678392,104.69346733668341,97.05579399141632,30.066666666666666
2025-06-02T07:00:00,30,27,84,0,18.4,260,3,50,258,0,0,2,2,6/2/2025 7:00,7,0,0,0,1,136.7035175879397,124.39195979899498,114.5427135678392,104.69346733668341,30.066666666666666
2025-06-02T08:00:00,31,26.3,76.2,0,13.7,250,2.6,57,296,0,0,2,4,6/2/2025 8:00,8,0,0,0,1,151.77449947312962,136.7035175879397,124.39195979899498,114.5427135678392,30.333333333333332
2025-06-02T09:00:00,32,25,66.57,0,16.6,250,3,59,313,0,0,3,5,6/2/2025 9:00,9,0,0,0,1,152.80716543730242,151.77449947312962,136.7035175879397,124.39195979899498,31
2025-06-02T10:00:00,34,25,59.49,0,22.3,230,3,66,354,0,0,4,6,6/2/2025 10:00,10,0,0,0,1,156.42149631190728,152.80716543730242,151.77449947312962,136.7035175879397,32.333333333333336
2025-06-02T11:00:00,34.8,24.9,56.59,0,22.9,236,2.6,68,361,0,0,5,7,6/2/2025 11:00,11,0,0,0,1,157.4541622760801,156.42149631190728,152.80716543730242,151.77449947312962,33.6
2025-06-02T12:00:00,35,24,53,0,25.9,240,3,69,359,0,0,6,9,6/2/2025 12:00,12,0,0,0,1,157.9704952581665,157.4541622760801,156.42149631190728,152.80716543730242,34.6
2025-06-02T13:00:00,36,24,50.15,0,24.1,230,4,71,371,0,0,7,10,6/2/2025 13:00,13,0,0,0,1,159.00316122233932,157.9704952581665,157.4541622760801,156.42149631190728,35.266666666666666
2025-06-02T14:00:00,36,24.6,52.1,0,22.9,224,3.2,73,389,0,0,7,11,6/2/2025 14:00,14,0,0,0,1,160.0358271865121,159.00316122233932,157.9704952581665,157.4541622760801,35.666666666666664
2025-06-02T15:00:00,36,24,50.15,0,33.5,230,4,73,388,0,0,8,12,6/2/2025 15:00,15,0,0,0,1,160.0358271865121,160.0358271865121,159.00316122233932,157.9704952581665,36
2025-06-02T16:00:00,35,22,46.96,0,33.5,220,4,70,360,0,0,9,14,6/2/2025 16:00,16,0,0,0,1,158.4868282402529,160.0358271865121,160.0358271865121,159.00316122233932,35.666666666666664
2025-06-02T17:00:00,34.2,24.9,58.53,0,29.1,224,3.2,64,326,0,0,10,15,6/2/2025 17:00,17,0,0,0,1,155.38883034773446,158.4868282402529,160.0358271865121,160.0358271865121,35.06666666666667
2025-06-02T18:00:00,33,23,55.79,0,29.5,220,4,57,283,0,0,1,1,6/2/2025 18:00,18,0,0,0,1,151.77449947312962,155.38883034773446,158.4868282402529,160.0358271865121,34.06666666666667
2025-06-02T19:00:00,32,24,62.7,0,27.7,220,4,48,228,0,0,1,2,6/2/2025 19:00,19,0,0,0,1,131.7788944723618,151.77449947312962,155.38883034773446,158.4868282402529,33.06666666666667
2025-06-02T20:00:00,31,25.7,73.52,0,22.3,218,3.2,41,189,0,0,2,2,6/2/2025 20:00,20,0,0,0,1,114.5427135678392,131.7788944723618,151.77449947312962,155.38883034773446,32
2025-06-02T21:00:00,31,25,70.47,0,22.3,220,4,40,184,0,0,2,3,6/2/2025 21:00,21,0,0,0,1,112.08040201005025,114.5427135678392,131.7788944723618,151.77449947312962,31.333333333333332
2025-06-02T22:00:00,31,25,70.47,0,22.3,220,4,35,145,0,0,3,4,6/2/2025 22:00,22,0,0,0,1,99.1587982832618,112.08040201005025,114.5427135678392,131.7788944723618,31
2025-06-02T23:00:00,30.8,25.3,72.63,0,15.5,218,3.2,32,118,0,0,3,5,6/2/2025 23:00,23,0,0,0,1,92.84978540772534,99.1587982832618,112.08040201005025,114.5427135678392,30.933333333333334
2025-06-03T00:00:00,30,25,74.62,0,18.4,220,4,30,101,0,0,4,5,6/3/2025 0:00,0,1,0,0.7818314824680298,0.6234898018587336,88.64377682403435,92.84978540772534,99.1587982832618,112.08040201005025,30.599999999999998
2025-06-03T01:00:00,30,25,74.62,0,18.4,240,4,29,94,0,0,5,6,6/3/2025 1:00,1,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,88.64377682403435,92.84978540772534,99.1587982832618,30.266666666666666
2025-06-03T02:00:00,30,25,74.62,0,22.3,220,4,29,98,0,0,5,7,6/3/2025 2:00,2,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,88.64377682403435,92.84978540772534,30
2025-06-03T03:00:00,29,24,74.46,0,22.3,220,4,29,104,0,0,6,8,6/3/2025 3:00,3,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,88.64377682403435,29.666666666666668
2025-06-03T04:00:00,29,24,74.46,0,22.3,210,4,29,107,0,0,6,9,6/3/2025 4:00,4,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,29.333333333333332
2025-06-03T05:00:00,29.2,24.8,77.18,0,18.2,206,3.2,29,105,0,0,7,9,6/3/2025 5:00,5,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,29.066666666666666
2025-06-03T06:00:00,29,25,79.05,0,14.8,210,3,29,101,0,0,7,10,6/3/2025 6:00,6,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,29.066666666666666
2025-06-03T07:00:00,30,25,74.62,0,18.4,220,3,29,100,0,0,8,11,6/3/2025 7:00,7,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,29.400000000000002
2025-06-03T08:00:00,30.4,25.1,73.47,0,19.3,252,3.4,29,101,0,0,8,12,6/3/2025 8:00,8,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,29.8
2025-06-03T09:00:00,32,24,62.7,0,22.3,220,3,29,99,0,0,9,12,6/3/2025 9:00,9,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,30.8
2025-06-03T10:00:00,32,24,62.7,0,20.5,230,3,29,98,0,0,10,13,6/3/2025 10:00,10,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,31.46666666666667
2025-06-03T11:00:00,33,24.8,62.29,0,22.3,212,3.4,29,92,0,0,10,14,6/3/2025 11:00,11,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,32.333333333333336
2025-06-03T12:00:00,33,23,55.79,0,29.5,230,3,29,88,0,0,11,15,6/3/2025 12:00,12,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,32.666666666666664
2025-06-03T13:00:00,34,23,52.75,0,33.5,220,4,29,87,0,0,11,16,6/3/2025 13:00,13,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,33.333333333333336
2025-06-03T14:00:00,34,24,56.13,0,29.1,212,4,29,85,0,0,12,16,6/3/2025 14:00,14,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,86.54077253218884,86.54077253218884,86.54077253218884,33.666666666666664
2025-06-03T15:00:00,34,23,52.75,0,27.7,220,4,30,82,0,0,12,17,6/3/2025 15:00,15,1,0,0.7818314824680298,0.6234898018587336,88.64377682403435,86.54077253218884,86.54077253218884,86.54077253218884,34
2025-06-03T16:00:00,33,24,59.26,0,27.7,230,4,30,78,0,0,13,18,6/3/2025 16:00,16,1,0,0.7818314824680298,0.6234898018587336,88.64377682403435,88.64377682403435,86.54077253218884,86.54077253218884,33.666666666666664
2025-06-03T17:00:00,33,25.1,63.32,0,25.9,212,4,30,74,0,0,14,19,6/3/2025 17:00,17,1,0,0.7818314824680298,0.6234898018587336,88.64377682403435,88.64377682403435,88.64377682403435,86.54077253218884,33.333333333333336
2025-06-03T18:00:00,32,25,66.57,0,29.5,230,4,30,68,0,0,14,19,6/3/2025 18:00,18,1,0,0.7818314824680298,0.6234898018587336,88.64377682403435,88.64377682403435,88.64377682403435,88.64377682403435,32.666666666666664
2025-06-03T19:00:00,32,25,66.57,0,29.5,220,4,30,61,0,0,15,20,6/3/2025 19:00,19,1,0,0.7818314824680298,0.6234898018587336,88.64377682403435,88.64377682403435,88.64377682403435,88.64377682403435,32.333333333333336
2025-06-03T20:00:00,31,25.7,73.52,0,18.4,212,4,29,54,0,0,15,21,6/3/2025 20:00,20,1,0,0.7818314824680298,0.6234898018587336,86.54077253218884,88.64377682403435,88.64377682403435,88.64377682403435,31.666666666666668
2025-06-03T21:00:00,31,25,70.47,0,14.8,220,4,38,81,0,0,16,22,6/3/2025 21:00,21,1,0,0.7818314824680298,0.6234898018587336,107.15577889447236,86.54077253218884,88.64377682403435,88.64377682403435,31.333333333333332
2025-06-03T22:00:00,31,25,70.47,0,22.3,230,4,37,78,0,0,16,23,6/3/2025 22:00,22,1,0,0.7818314824680298,0.6234898018587336,104.69346733668341,107.15577889447236,86.54077253218884,88.64377682403435,31
2025-06-03T23:00:00,30,25.6,77.3,0,16.9,218,4,36,81,0,0,17,23,6/3/2025 23:00,23,1,0,0.7818314824680298,0.6234898018587336,102.23115577889448,104.69346733668341,107.15577889447236,86.54077253218884,30.666666666666668
2025-06-04T00:00:00,30,25,74.62,0,16.6,220,4,35,86,0,0,17,24,6/4/2025 0:00,0,2,0,0.9749279121818236,-0.222520934,99.1587982832618,102.23115577889448,104.69346733668341,107.15577889447236,30.333333333333332
2025-06-04T01:00:00,30,25,74.62,0,18.4,230,4,34,92,0,0,18,25,6/4/2025 1:00,1,2,0,0.9749279121818236,-0.222520934,97.05579399141632,99.1587982832618,102.23115577889448,104.69346733668341,30
2025-06-04T02:00:00,30,25.6,77.3,0,13.3,242,4,34,99,0,0,19,26,6/4/2025 2:00,2,2,0,0.9749279121818236,-0.222520934,97.05579399141632,97.05579399141632,99.1587982832618,102.23115577889448,30
2025-06-04T03:00:00,30,25,74.62,0,13,240,5,34,102,0,0,19,26,6/4/2025 3:00,3,2,0,0.9749279121818236,-0.222520934,97.05579399141632,97.05579399141632,97.05579399141632,99.1587982832618,30
2025-06-04T04:00:00,30,25,74.62,0,14.8,240,5,33,102,0,0,20,27,6/4/2025 4:00,4,2,0,0.9749279121818236,-0.222520934,94.95278969957081,97.05579399141632,97.05579399141632,97.05579399141632,30
2025-06-04T05:00:00,30,25.3,76.04,0,14.4,236,4.6,32,105,0,0,20,28,6/4/2025 5:00,5,2,0,0.9749279121818236,-0.222520934,92.84978540772534,94.95278969957081,97.05579399141632,97.05579399141632,30
2025-06-04T06:00:00,29,24,74.46,0,20.5,250,5,33,111,0,0,1,1,6/4/2025 6:00,6,2,0,0.9749279121818236,-0.222520934,94.95278969957081,92.84978540772534,94.95278969957081,97.05579399141632,29.666666666666668
2025-06-04T07:00:00,30,24,70.28,0,20.5,240,5,33,115,0,0,1,2,6/4/2025 7:00,7,2,0,0.9749279121818236,-0.222520934,94.95278969957081,94.95278969957081,92.84978540772534,94.95278969957081,29.666666666666668
2025-06-04T08:00:00,31,24.5,68.45,0,18.2,256,4.6,33,116,0,0,2,3,6/4/2025 8:00,8,2,0,0.9749279121818236,-0.222520934,94.95278969957081,94.95278969957081,94.95278969957081,92.84978540772534,30
2025-06-04T09:00:00,32,22,55.55,0,27.7,240,5,32,110,0,0,3,4,6/4/2025 9:00,9,2,0,0.9749279121818236,-0.222520934,92.84978540772534,94.95278969957081,94.95278969957081,94.95278969957081,31
2025-06-04T10:00:00,33,22,52.5,0,22.3,240,4,31,104,0,0,3,5,6/4/2025 10:00,10,2,0,0.9749279121818236,-0.222520934,90.74678111587983,92.84978540772534,94.95278969957081,94.95278969957081,32
2025-06-04T11:00:00,33.2,22.6,53.84,0,19.7,236,4.6,30,98,0,0,4,6,6/4/2025 11:00,11,2,0,0.9749279121818236,-0.222520934,88.64377682403435,90.74678111587983,92.84978540772534,94.95278969957081,32.733333333333334
2025-06-04T12:00:00,34,22,49.64,0,27.7,240,5,29,95,0,0,5,6,6/4/2025 12:00,12,2,0,0.9749279121818236,-0.222520934,86.54077253218884,88.64377682403435,90.74678111587983,92.84978540772534,33.4
2025-06-04T13:00:00,35,22,46.96,0,22.3,240,6,27,94,0,0,5,7,6/4/2025 13:00,13,2,0,0.9749279121818236,-0.222520934,82.33476394849785,86.54077253218884,88.64377682403435,90.74678111587983,34.06666666666667
2025-06-04T14:00:00,35,23,49.87,0,26.7,236,5.2,26,94,0,0,6,8,6/4/2025 14:00,14,2,0,0.9749279121818236,-0.222520934,80.23175965665237,82.33476394849785,86.54077253218884,88.64377682403435,34.666666666666664
2025-06-04T15:00:00,35,22,46.96,0,31.7,240,6,25,94,0,0,7,9,6/4/2025 15:00,15,2,0,0.9749279121818236,-0.222520934,78.12875536480686,80.23175965665237,82.33476394849785,86.54077253218884,35
2025-06-04T16:00:00,35,22,46.96,0,29.5,240,6,24,87,0,0,8,10,6/4/2025 16:00,16,2,0,0.9749279121818236,-0.222520934,76.02575107296138,78.12875536480686,80.23175965665237,82.33476394849785,35
2025-06-04T17:00:00,33.4,23.1,54.93,0,26.4,236,5.2,28,99,0,0,8,11,6/4/2025 17:00,17,2,0,0.9749279121818236,-0.222520934,84.43776824034336,76.02575107296138,78.12875536480686,80.23175965665237,34.46666666666667
2025-06-04T18:00:00,33,22,52.5,0,24.1,240,6,28,89,0,0,1,2,6/4/2025 18:00,18,2,0,0.9749279121818236,-0.222520934,84.43776824034336,84.43776824034336,76.02575107296138,78.12875536480686,33.800000000000004
2025-06-04T19:00:00,33,23,55.79,0,18.4,240,6,27,80,0,0,3,4,6/4/2025 19:00,19,2,0,0.9749279121818236,-0.222520934,82.33476394849785,84.43776824034336,84.43776824034336,76.02575107296138,33.13333333333333
2025-06-04T20:00:00,31.2,23.8,64.97,0,21.8,224,5.2,26,75,0,0,4,5,6/4/2025 20:00,20,2,0,0.9749279121818236,-0.222520934,80.23175965665237,82.33476394849785,84.43776824034336,84.43776824034336,32.4
2025-06-04T21:00:00,31,23,62.49,0,18.4,240,6,26,73,0,0,6,7,6/4/2025 21:00,21,2,0,0.9749279121818236,-0.222520934,80.23175965665237,80.23175965665237,82.33476394849785,84.43776824034336,31.73333333333333
2025-06-04T22:00:00,31,23,62.49,0,27.7,230,5,26,74,0,0,7,9,6/4/2025 22:00,22,2,0,0.9749279121818236,-0.222520934,80.23175965665237,80.23175965665237,80.23175965665237,82.33476394849785,31.066666666666666
2025-06-04T23:00:00,30.2,23.7,68.3,0,17.9,236,4.6,25,78,0,0,9,11,6/4/2025 23:00,23,2,0,0.9749279121818236,-0.222520934,78.12875536480686,80.23175965665237,80.23175965665237,80.23175965665237,30.73333333333333
2025-06-05T00:00:00,30,23,66.17,0,18.4,250,5,25,81,0,0,10,13,6/5/2025 0:00,0,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,80.23175965665237,80.23175965665237,30.399999999999995
2025-06-05T01:00:00,30,23,66.17,0,18.4,240,5,25,83,0,0,11,15,6/5/2025 1:00,1,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,78.12875536480686,80.23175965665237,30.066666666666663
2025-06-05T02:00:00,30.2,23.7,68.3,0.1,16.9,244,4.6,24,84,0,0,13,16,6/5/2025 2:00,2,3,0,0.43388373911755823,-0.900968868,76.02575107296138,78.12875536480686,78.12875536480686,78.12875536480686,30.066666666666666
2025-06-05T03:00:00,30,23,66.17,0.1,18.4,260,5,24,87,0,0,14,18,6/5/2025 3:00,3,3,0,0.43388373911755823,-0.900968868,76.02575107296138,76.02575107296138,78.12875536480686,78.12875536480686,30.066666666666666
2025-06-05T04:00:00,30,23,66.17,0,11.2,270,5,24,89,0,0,16,20,6/5/2025 4:00,4,3,0,0.43388373911755823,-0.900968868,76.02575107296138,76.02575107296138,76.02575107296138,78.12875536480686,30.066666666666666
2025-06-05T05:00:00,30,23.2,66.97,0,9.7,262,4.6,24,91,0,0,17,22,6/5/2025 5:00,5,3,0,0.43388373911755823,-0.900968868,76.02575107296138,76.02575107296138,76.02575107296138,76.02575107296138,30
2025-06-05T06:00:00,29,22,65.97,0,11.2,240,4,25,98,0,0,19,24,6/5/2025 6:00,6,3,0,0.43388373911755823,-0.900968868,78.12875536480686,76.02575107296138,76.02575107296138,76.02575107296138,29.666666666666668
2025-06-05T07:00:00,30,22,62.27,0,14.8,240,4,25,98,1,0,20,25,6/5/2025 7:00,7,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,76.02575107296138,76.02575107296138,29.666666666666668
2025-06-05T08:00:00,31.2,21.7,57.14,0,14.8,236,4,24,94,1,0,21,27,6/5/2025 8:00,8,3,0,0.43388373911755823,-0.900968868,76.02575107296138,78.12875536480686,78.12875536480686,76.02575107296138,30.066666666666663
2025-06-05T09:00:00,32,21,52.25,0,22.3,240,4,25,98,1,0,23,29,6/5/2025 9:00,9,3,0,0.43388373911755823,-0.900968868,78.12875536480686,76.02575107296138,78.12875536480686,78.12875536480686,31.066666666666663
2025-06-05T10:00:00,33,21,49.39,0,18.4,250,4,25,95,1,0,24,31,6/5/2025 10:00,10,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,76.02575107296138,78.12875536480686,32.06666666666666
2025-06-05T11:00:00,34,21.9,49.38,0,20.4,238,4,25,94,1,0,26,33,6/5/2025 11:00,11,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,78.12875536480686,76.02575107296138,33
2025-06-05T12:00:00,35,20,41.52,0,18.4,240,4,25,89,1,0,27,34,6/5/2025 12:00,12,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,78.12875536480686,78.12875536480686,34
2025-06-05T13:00:00,35,20,41.52,0,20.5,230,5,24,84,1,0,28,36,6/5/2025 13:00,13,3,0,0.43388373911755823,-0.900968868,76.02575107296138,78.12875536480686,78.12875536480686,78.12875536480686,34.666666666666664
2025-06-05T14:00:00,35.6,22,45.49,0,27.5,242,4.6,24,81,1,0,30,38,6/5/2025 14:00,14,3,0,0.43388373911755823,-0.900968868,76.02575107296138,76.02575107296138,78.12875536480686,78.12875536480686,35.2
2025-06-05T15:00:00,35,21,44.17,0,27.7,230,5,23,78,1,0,31,40,6/5/2025 15:00,15,3,0,0.43388373911755823,-0.900968868,73.92274678111588,76.02575107296138,76.02575107296138,78.12875536480686,35.199999999999996
2025-06-05T16:00:00,36,21,41.79,0,16.6,250,4,22,75,1,0,33,42,6/5/2025 16:00,16,3,0,0.43388373911755823,-0.900968868,71.8197424892704,73.92274678111588,76.02575107296138,76.02575107296138,35.53333333333333
2025-06-05T17:00:00,34.6,22.8,50.49,0,25.1,230,4,22,72,1,0,34,44,6/5/2025 17:00,17,3,0,0.43388373911755823,-0.900968868,71.8197424892704,71.8197424892704,73.92274678111588,76.02575107296138,35.199999999999996
2025-06-05T18:00:00,34,22,49.64,0,25.9,230,4,21,71,1,0,36,45,6/5/2025 18:00,18,3,0,0.43388373911755823,-0.900968868,69.71673819742489,71.8197424892704,71.8197424892704,73.92274678111588,34.86666666666667
2025-06-05T19:00:00,32,22,55.55,0,18.4,240,4,21,71,1,0,37,47,6/5/2025 19:00,19,3,0,0.43388373911755823,-0.900968868,69.71673819742489,69.71673819742489,71.8197424892704,71.8197424892704,33.53333333333333
2025-06-05T20:00:00,31,23.6,64.93,0,18.2,242,4,21,70,1,0,38,49,6/5/2025 20:00,20,3,0,0.43388373911755823,-0.900968868,69.71673819742489,69.71673819742489,69.71673819742489,71.8197424892704,32.333333333333336
2025-06-05T21:00:00,31,23,62.49,0,22.3,240,4,26,86,1,0,40,51,6/5/2025 21:00,21,3,0,0.43388373911755823,-0.900968868,80.23175965665237,69.71673819742489,69.71673819742489,69.71673819742489,31.333333333333332
2025-06-05T22:00:00,31,23,62.49,0,22.3,230,5,25,85,1,1,41,53,6/5/2025 22:00,22,3,0,0.43388373911755823,-0.900968868,78.12875536480686,80.23175965665237,69.71673819742489,69.71673819742489,31
2025-06-05T23:00:00,30.2,23.4,67.17,0,19.3,242,5.2,25,85,1,1,43,54,6/5/2025 23:00,23,3,0,0.43388373911755823,-0.900968868,78.12875536480686,78.12875536480686,80.23175965665237,69.71673819742489,30.733333333333334
2025-06-06T00:00:00,30,23,66.17,0,18.4,260,6,25,85,1,1,44,56,6/6/2025 0:00,0,4,0,-0.433883739,-0.900968868,78.12875536480686,78.12875536480686,78.12875536480686,80.23175965665237,30.400000000000002
2025-06-06T01:00:00,30,23,66.17,0,20.5,260,6,25,84,1,1,46,58,6/6/2025 1:00,1,4,0,-0.433883739,-0.900968868,78.12875536480686,78.12875536480686,78.12875536480686,78.12875536480686,30.066666666666666
2025-06-06T02:00:00,30.1,24.4,71.58,0,14.8,230,4,25,83,1,1,47,60,6/6/2025 2:00,2,4,0,-0.433883739,-0.900968868,78.12875536480686,78.12875536480686,78.12875536480686,78.12875536480686,30.03333333333333
2025-06-06T03:00:00,30,23,66.17,0,18.4,260,6,26,86,1,1,48,62,6/6/2025 3:00,3,4,0,-0.433883739,-0.900968868,80.23175965665237,78.12875536480686,78.12875536480686,78.12875536480686,30.03333333333333
2025-06-06T04:00:00,30,23,66.17,0,14.8,270,6,25,82,1,1,50,63,6/6/2025 4:00,4,4,0,-0.433883739,-0.900968868,78.12875536480686,80.23175965665237,78.12875536480686,78.12875536480686,30.03333333333333
