datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-08-22 06:00:00+05:00,64.2525634765625,Moderate 😐,10.0,27.5,25.5,88.87,0.0,20.9,242.5,24.1,,,,,6,4,0,-0.433883739117558,-0.9009688679024191,10.0
2025-08-22 07:00:00+05:00,69.16439819335938,Moderate 😐,10.0,27.6,25.6,88.88,0.0,19.4,250.1,24.1,,,,,7,4,0,-0.433883739117558,-0.9009688679024191,64.2525634765625
2025-08-22 08:00:00+05:00,71.60823822021484,Moderate 😐,10.0,27.7,25.6,88.36,0.0,17.6,253.1,24.1,,,,,8,4,0,-0.433883739117558,-0.9009688679024191,69.16439819335938
2025-08-22 09:00:00+05:00,74.30096435546875,Moderate 😐,10.0,27.8,25.6,87.85,0.0,17.6,250.5,24.1,,,,,9,4,0,-0.433883739117558,-0.9009688679024191,71.60823822021484
2025-08-22 10:00:00+05:00,75.25496673583984,Moderate 😐,10.0,27.9,25.7,87.86,0.0,19.4,246.9,24.1,,,,,10,4,0,-0.433883739117558,-0.9009688679024191,74.30096435546875
2025-08-22 11:00:00+05:00,75.39522552490234,Moderate 😐,10.0,28.0,25.8,87.86,0.0,20.5,245.4,24.1,,,,,11,4,0,-0.433883739117558,-0.9009688679024191,75.25496673583984
2025-08-22 12:00:00+05:00,75.86306762695312,Moderate 😐,10.0,28.1,25.8,87.35,0.0,22.0,250.7,24.1,,,,,12,4,0,-0.433883739117558,-0.9009688679024191,75.39522552490234
2025-08-22 13:00:00+05:00,75.53894805908203,Moderate 😐,10.0,28.3,25.9,86.85,0.0,22.3,251.2,24.1,,,,,13,4,0,-0.433883739117558,-0.9009688679024191,75.86306762695312
2025-08-22 14:00:00+05:00,74.9173355102539,Moderate 😐,10.0,28.3,26.0,87.37,0.0,22.7,243.5,24.1,,,,,14,4,0,-0.433883739117558,-0.9009688679024191,75.53894805908203
2025-08-22 15:00:00+05:00,74.82363891601562,Moderate 😐,10.0,28.3,26.0,87.37,0.0,23.8,240.3,24.1,,,,,15,4,0,-0.433883739117558,-0.9009688679024191,74.9173355102539
2025-08-22 16:00:00+05:00,75.05392456054688,Moderate 😐,10.0,28.3,26.1,87.89,0.0,24.8,242.7,24.1,,,,,16,4,0,-0.433883739117558,-0.9009688679024191,74.82363891601562
2025-08-22 17:00:00+05:00,75.86461639404297,Moderate 😐,10.0,28.3,26.1,87.89,0.0,25.6,246.8,24.1,,,,,17,4,0,-0.433883739117558,-0.9009688679024191,75.05392456054688
2025-08-22 18:00:00+05:00,75.72945404052734,Moderate 😐,10.0,28.2,26.1,88.4,0.0,25.9,245.6,24.1,,,,,18,4,0,-0.433883739117558,-0.9009688679024191,75.86461639404297
2025-08-22 19:00:00+05:00,75.5359878540039,Moderate 😐,10.0,28.0,26.1,89.44,0.0,26.3,242.3,24.1,,,,,19,4,0,-0.433883739117558,-0.9009688679024191,75.72945404052734
2025-08-22 20:00:00+05:00,74.80582427978516,Moderate 😐,10.0,27.9,26.0,89.43,0.0,25.9,235.4,24.1,,,,,20,4,0,-0.433883739117558,-0.9009688679024191,75.5359878540039
2025-08-22 21:00:00+05:00,78.44157409667969,Moderate 😐,10.0,27.8,26.0,89.96,0.0,26.3,238.0,24.1,,,,,21,4,0,-0.433883739117558,-0.9009688679024191,74.80582427978516
2025-08-22 22:00:00+05:00,78.94956970214844,Moderate 😐,10.0,27.7,26.0,90.48,0.0,25.6,241.4,24.1,,,,,22,4,0,-0.433883739117558,-0.9009688679024191,78.44157409667969
2025-08-22 23:00:00+05:00,79.10689544677734,Moderate 😐,10.0,27.7,26.0,90.48,0.0,27.0,249.6,24.1,,,,,23,4,0,-0.433883739117558,-0.9009688679024191,78.94956970214844
2025-08-23 00:00:00+05:00,77.23942565917969,Moderate 😐,10.0,27.7,26.0,90.48,0.1,28.1,252.0,24.1,,,,,0,5,1,-0.9749279121818236,-0.2225209339563146,79.10689544677734
2025-08-23 01:00:00+05:00,73.6083984375,Moderate 😐,10.0,27.7,25.9,89.95,0.1,31.3,254.9,24.1,,,,,1,5,1,-0.9749279121818236,-0.2225209339563146,77.23942565917969
2025-08-23 02:00:00+05:00,70.94304656982422,Moderate 😐,10.0,27.7,25.8,89.42,0.1,34.2,257.0,24.1,,,,,2,5,1,-0.9749279121818236,-0.2225209339563146,73.6083984375
2025-08-23 03:00:00+05:00,70.64339447021484,Moderate 😐,10.0,27.7,25.7,88.89,0.1,33.1,256.6,24.1,,,,,3,5,1,-0.9749279121818236,-0.2225209339563146,70.94304656982422
2025-08-23 04:00:00+05:00,70.75660705566406,Moderate 😐,10.0,27.5,25.8,90.47,0.1,34.9,260.5,24.1,,,,,4,5,1,-0.9749279121818236,-0.2225209339563146,70.64339447021484
2025-08-23 05:00:00+05:00,70.94998168945312,Moderate 😐,10.0,27.6,25.8,89.94,0.1,33.5,259.7,24.1,,,,,5,5,1,-0.9749279121818236,-0.2225209339563146,70.75660705566406
2025-08-23 06:00:00+05:00,71.24687194824219,Moderate 😐,10.0,27.5,25.8,90.47,0.0,32.4,257.3,23.8,,,,,6,5,1,-0.9749279121818236,-0.2225209339563146,70.94998168945312
2025-08-23 07:00:00+05:00,72.79996490478516,Moderate 😐,10.0,27.7,25.7,88.89,0.0,32.4,256.8,24.1,,,,,7,5,1,-0.9749279121818236,-0.2225209339563146,71.24687194824219
2025-08-23 08:00:00+05:00,72.61304473876953,Moderate 😐,10.0,27.7,25.5,87.84,0.0,32.4,252.7,24.1,,,,,8,5,1,-0.9749279121818236,-0.2225209339563146,72.79996490478516
2025-08-23 09:00:00+05:00,73.01139068603516,Moderate 😐,10.0,27.9,25.4,86.3,0.1,32.0,252.4,24.1,,,,,9,5,1,-0.9749279121818236,-0.2225209339563146,72.61304473876953
2025-08-23 10:00:00+05:00,73.99624633789062,Moderate 😐,10.0,28.1,25.4,85.3,0.0,31.3,254.2,24.1,,,,,10,5,1,-0.9749279121818236,-0.2225209339563146,73.01139068603516
2025-08-23 11:00:00+05:00,75.64231872558594,Moderate 😐,10.0,28.1,25.3,84.8,0.0,30.2,257.2,24.1,,,,,11,5,1,-0.9749279121818236,-0.2225209339563146,73.99624633789062
2025-08-23 12:00:00+05:00,75.41348266601562,Moderate 😐,10.0,28.3,25.2,83.32,0.1,29.5,258.6,24.1,,,,,12,5,1,-0.9749279121818236,-0.2225209339563146,75.64231872558594
2025-08-23 13:00:00+05:00,75.93023681640625,Moderate 😐,10.0,28.3,25.2,83.32,0.0,27.0,258.3,24.1,,,,,13,5,1,-0.9749279121818236,-0.2225209339563146,75.41348266601562
2025-08-23 14:00:00+05:00,76.02863311767578,Moderate 😐,10.0,28.3,25.2,83.32,0.0,27.0,255.3,24.1,,,,,14,5,1,-0.9749279121818236,-0.2225209339563146,75.93023681640625
2025-08-23 15:00:00+05:00,77.11078643798828,Moderate 😐,10.0,28.3,25.3,83.81,0.0,27.0,252.7,24.1,,,,,15,5,1,-0.9749279121818236,-0.2225209339563146,76.02863311767578
2025-08-23 16:00:00+05:00,76.59086608886719,Moderate 😐,10.0,28.3,25.4,84.32,0.0,26.3,245.7,24.1,,,,,16,5,1,-0.9749279121818236,-0.2225209339563146,77.11078643798828
2025-08-23 17:00:00+05:00,77.2923812866211,Moderate 😐,10.0,28.2,25.4,84.81,0.0,26.3,235.2,24.1,,,,,17,5,1,-0.9749279121818236,-0.2225209339563146,76.59086608886719
2025-08-23 18:00:00+05:00,77.79944610595703,Moderate 😐,10.0,28.1,25.4,85.3,0.0,26.3,226.5,24.1,,,,,18,5,1,-0.9749279121818236,-0.2225209339563146,77.2923812866211
2025-08-23 19:00:00+05:00,76.63530731201172,Moderate 😐,10.0,28.0,25.6,86.83,0.1,26.6,229.2,24.1,,,,,19,5,1,-0.9749279121818236,-0.2225209339563146,77.79944610595703
2025-08-23 20:00:00+05:00,76.53960418701172,Moderate 😐,10.0,27.9,25.6,87.34,0.0,28.1,242.1,24.1,,,,,20,5,1,-0.9749279121818236,-0.2225209339563146,76.63530731201172
2025-08-23 21:00:00+05:00,80.76506805419922,Moderate 😐,10.0,27.9,25.4,86.3,0.0,26.6,248.9,24.1,,,,,21,5,1,-0.9749279121818236,-0.2225209339563146,76.53960418701172
2025-08-23 22:00:00+05:00,82.41546630859375,Moderate 😐,10.0,27.9,25.4,86.3,0.0,22.3,255.9,24.1,,,,,22,5,1,-0.9749279121818236,-0.2225209339563146,80.76506805419922
2025-08-23 23:00:00+05:00,85.9792251586914,Moderate 😐,10.0,27.9,25.4,86.3,0.0,22.7,258.4,24.1,,,,,23,5,1,-0.9749279121818236,-0.2225209339563146,82.41546630859375
2025-08-24 00:00:00+05:00,84.42369842529297,Moderate 😐,10.0,27.8,25.4,86.81,0.1,24.1,256.9,24.1,,,,,0,6,1,-0.7818314824680299,0.6234898018587334,85.9792251586914
2025-08-24 01:00:00+05:00,84.08953094482422,Moderate 😐,10.0,27.8,25.3,86.29,0.0,24.1,259.5,24.1,,,,,1,6,1,-0.7818314824680299,0.6234898018587334,84.42369842529297
2025-08-24 02:00:00+05:00,84.67945098876953,Moderate 😐,10.0,27.9,25.2,85.28,0.0,22.7,266.7,24.1,,,,,2,6,1,-0.7818314824680299,0.6234898018587334,84.08953094482422
2025-08-24 03:00:00+05:00,85.93675231933594,Moderate 😐,10.0,27.9,25.1,84.78,0.1,23.4,274.9,24.1,,,,,3,6,1,-0.7818314824680299,0.6234898018587334,84.67945098876953
2025-08-24 04:00:00+05:00,84.7457504272461,Moderate 😐,10.0,27.7,25.1,85.77,0.0,24.8,280.0,24.1,,,,,4,6,1,-0.7818314824680299,0.6234898018587334,85.93675231933594
2025-08-24 05:00:00+05:00,84.9537124633789,Moderate 😐,10.0,27.7,25.1,85.77,0.0,28.4,277.9,24.1,,,,,5,6,1,-0.7818314824680299,0.6234898018587334,84.7457504272461
2025-08-24 06:00:00+05:00,85.11788177490234,Moderate 😐,10.0,27.6,25.1,86.28,0.0,27.0,274.7,24.1,,,,,6,6,1,-0.7818314824680299,0.6234898018587334,84.9537124633789
2025-08-24 07:00:00+05:00,86.2987289428711,Moderate 😐,10.0,27.7,25.3,86.8,0.0,22.3,270.8,24.1,,,,,7,6,1,-0.7818314824680299,0.6234898018587334,85.11788177490234
