datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-02 06:00:00+05:00,62.3810920715332,Moderate 😐,60.0,26.3,23.2,83.09,0.1,25.2,263.2,24.1,,,,,6,1,0,0.7818314824680298,0.6234898018587336,60.0
2025-09-02 07:00:00+05:00,66.17724609375,Moderate 😐,60.0,26.6,23.2,81.63,0.0,24.1,266.3,24.1,,,,,7,1,0,0.7818314824680298,0.6234898018587336,62.3810920715332
2025-09-02 08:00:00+05:00,68.82694244384766,Moderate 😐,60.0,27.1,22.7,76.9,0.0,24.8,268.8,24.1,,,,,8,1,0,0.7818314824680298,0.6234898018587336,66.17724609375
2025-09-02 09:00:00+05:00,68.83782958984375,Moderate 😐,60.0,27.0,23.2,79.73,0.0,23.4,268.7,24.1,,,,,9,1,0,0.7818314824680298,0.6234898018587336,68.82694244384766
2025-09-02 10:00:00+05:00,69.65806579589844,Moderate 😐,60.0,27.2,22.9,77.38,0.0,23.8,264.5,24.1,,,,,10,1,0,0.7818314824680298,0.6234898018587336,68.83782958984375
2025-09-02 11:00:00+05:00,71.43706512451172,Moderate 😐,60.0,27.5,22.7,75.12,0.0,23.8,256.5,24.1,,,,,11,1,0,0.7818314824680298,0.6234898018587336,69.65806579589844
2025-09-02 12:00:00+05:00,71.01425170898438,Moderate 😐,60.0,27.4,23.1,77.41,0.0,23.4,247.6,24.1,,,,,12,1,0,0.7818314824680298,0.6234898018587336,71.43706512451172
2025-09-02 13:00:00+05:00,70.33622741699219,Moderate 😐,60.0,27.3,23.3,78.82,0.0,23.8,247.0,24.1,,,,,13,1,0,0.7818314824680298,0.6234898018587336,71.01425170898438
2025-09-02 14:00:00+05:00,69.7618408203125,Moderate 😐,60.0,27.3,23.4,79.29,0.0,23.4,246.4,24.1,,,,,14,1,0,0.7818314824680298,0.6234898018587336,70.33622741699219
2025-09-02 15:00:00+05:00,69.5671615600586,Moderate 😐,60.0,27.2,23.4,79.76,0.0,22.7,244.6,24.1,,,,,15,1,0,0.7818314824680298,0.6234898018587336,69.7618408203125
2025-09-02 16:00:00+05:00,67.80306243896484,Moderate 😐,60.0,27.3,23.5,79.77,0.0,22.7,245.2,24.1,,,,,16,1,0,0.7818314824680298,0.6234898018587336,69.5671615600586
2025-09-02 17:00:00+05:00,69.05915069580078,Moderate 😐,60.0,27.2,23.7,81.22,0.0,23.0,244.5,24.1,,,,,17,1,0,0.7818314824680298,0.6234898018587336,67.80306243896484
2025-09-02 18:00:00+05:00,69.62995910644531,Moderate 😐,60.0,27.0,23.8,82.67,0.0,23.4,240.0,24.1,,,,,18,1,0,0.7818314824680298,0.6234898018587336,69.05915069580078
2025-09-02 19:00:00+05:00,69.20501708984375,Moderate 😐,60.0,26.7,23.8,84.14,0.0,23.0,240.2,24.1,,,,,19,1,0,0.7818314824680298,0.6234898018587336,69.62995910644531
2025-09-02 20:00:00+05:00,69.10022735595703,Moderate 😐,60.0,26.6,23.6,83.63,0.0,23.0,242.6,24.1,,,,,20,1,0,0.7818314824680298,0.6234898018587336,69.20501708984375
2025-09-02 21:00:00+05:00,72.73442840576172,Moderate 😐,60.0,26.5,23.4,83.11,0.0,23.0,237.9,24.1,,,,,21,1,0,0.7818314824680298,0.6234898018587336,69.10022735595703
2025-09-02 22:00:00+05:00,71.59675598144531,Moderate 😐,60.0,26.6,23.3,82.13,0.1,21.2,238.2,24.1,,,,,22,1,0,0.7818314824680298,0.6234898018587336,72.73442840576172
2025-09-02 23:00:00+05:00,70.5702896118164,Moderate 😐,60.0,26.7,22.7,78.73,0.0,22.3,248.1,24.1,,,,,23,1,0,0.7818314824680298,0.6234898018587336,71.59675598144531
2025-09-03 00:00:00+05:00,68.81621551513672,Moderate 😐,60.0,26.5,22.6,79.18,0.1,22.3,258.4,24.1,,,,,0,2,0,0.9749279121818236,-0.2225209339563143,70.5702896118164
2025-09-03 01:00:00+05:00,66.99943542480469,Moderate 😐,60.0,26.3,22.6,80.12,0.0,20.5,260.1,24.1,,,,,1,2,0,0.9749279121818236,-0.2225209339563143,68.81621551513672
2025-09-03 02:00:00+05:00,66.20155334472656,Moderate 😐,60.0,26.4,22.7,80.14,0.0,20.5,257.6,24.1,,,,,2,2,0,0.9749279121818236,-0.2225209339563143,66.99943542480469
2025-09-03 03:00:00+05:00,67.05364990234375,Moderate 😐,60.0,26.5,22.4,78.23,0.0,20.5,263.5,24.1,,,,,3,2,0,0.9749279121818236,-0.2225209339563143,66.20155334472656
2025-09-03 04:00:00+05:00,66.50399017333984,Moderate 😐,60.0,26.5,22.3,77.75,0.1,21.6,267.3,24.1,,,,,4,2,0,0.9749279121818236,-0.2225209339563143,67.05364990234375
2025-09-03 05:00:00+05:00,66.32128143310547,Moderate 😐,60.0,26.4,22.4,78.69,0.1,22.0,271.3,24.1,,,,,5,2,0,0.9749279121818236,-0.2225209339563143,66.50399017333984
2025-09-03 06:00:00+05:00,66.19412231445312,Moderate 😐,60.0,26.4,22.6,79.65,0.0,20.2,264.5,24.1,,,,,6,2,0,0.9749279121818236,-0.2225209339563143,66.32128143310547
2025-09-03 07:00:00+05:00,68.161865234375,Moderate 😐,60.0,26.6,22.7,79.2,0.0,18.7,255.9,24.1,,,,,7,2,0,0.9749279121818236,-0.2225209339563143,66.19412231445312
2025-09-03 08:00:00+05:00,68.7676773071289,Moderate 😐,60.0,26.6,22.8,79.68,0.0,19.1,258.0,24.1,,,,,8,2,0,0.9749279121818236,-0.2225209339563143,68.161865234375
2025-09-03 09:00:00+05:00,68.25102996826172,Moderate 😐,60.0,26.7,22.8,79.21,0.0,19.1,254.3,24.1,,,,,9,2,0,0.9749279121818236,-0.2225209339563143,68.7676773071289
2025-09-03 10:00:00+05:00,69.47647094726562,Moderate 😐,60.0,27.0,22.7,77.35,0.0,18.0,248.0,24.1,,,,,10,2,0,0.9749279121818236,-0.2225209339563143,68.25102996826172
2025-09-03 11:00:00+05:00,69.38725280761719,Moderate 😐,60.0,27.0,22.7,77.35,0.0,18.7,242.9,24.1,,,,,11,2,0,0.9749279121818236,-0.2225209339563143,69.47647094726562
2025-09-03 12:00:00+05:00,69.2906494140625,Moderate 😐,60.0,27.1,22.7,76.9,0.0,19.1,237.3,24.1,,,,,12,2,0,0.9749279121818236,-0.2225209339563143,69.38725280761719
2025-09-03 13:00:00+05:00,69.27400207519531,Moderate 😐,60.0,27.2,22.7,76.45,0.0,19.8,237.7,24.1,,,,,13,2,0,0.9749279121818236,-0.2225209339563143,69.2906494140625
