datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-07 06:00:00+05:00,62.47808456420898,Moderate 😐,26.0,26.3,24.3,88.78,0.0,27.4,274.6,24.1,,,,,6,6,1,-0.7818314824680299,0.6234898018587334,26.0
2025-09-07 07:00:00+05:00,65.13561248779297,Moderate 😐,26.0,26.4,24.4,88.79,0.0,28.8,273.7,24.1,,,,,7,6,1,-0.7818314824680299,0.6234898018587334,62.47808456420898
2025-09-07 08:00:00+05:00,66.68480682373047,Moderate 😐,26.0,26.5,24.4,88.26,0.0,27.4,274.8,24.1,,,,,8,6,1,-0.7818314824680299,0.6234898018587334,65.13561248779297
2025-09-07 09:00:00+05:00,68.1871109008789,Moderate 😐,26.0,26.8,24.4,86.72,0.0,28.4,272.3,24.1,,,,,9,6,1,-0.7818314824680299,0.6234898018587334,66.68480682373047
2025-09-07 10:00:00+05:00,68.88296508789062,Moderate 😐,26.0,26.9,24.4,86.21,0.0,28.8,271.4,24.1,,,,,10,6,1,-0.7818314824680299,0.6234898018587334,68.1871109008789
2025-09-07 11:00:00+05:00,69.72432708740234,Moderate 😐,26.0,27.2,24.3,84.2,0.0,27.4,270.2,24.1,,,,,11,6,1,-0.7818314824680299,0.6234898018587334,68.88296508789062
2025-09-07 12:00:00+05:00,71.26142120361328,Moderate 😐,26.0,27.2,24.4,84.7,0.0,27.7,267.9,24.1,,,,,12,6,1,-0.7818314824680299,0.6234898018587334,69.72432708740234
2025-09-07 13:00:00+05:00,71.31381225585938,Moderate 😐,26.0,27.4,24.4,83.72,0.0,24.8,269.0,24.1,,,,,13,6,1,-0.7818314824680299,0.6234898018587334,71.26142120361328
2025-09-07 14:00:00+05:00,71.1587142944336,Moderate 😐,26.0,27.3,24.4,84.21,0.2,26.3,262.6,24.1,,,,,14,6,1,-0.7818314824680299,0.6234898018587334,71.31381225585938
2025-09-07 15:00:00+05:00,71.49063873291016,Moderate 😐,26.0,27.3,24.5,84.71,0.5,19.8,256.1,24.1,,,,,15,6,1,-0.7818314824680299,0.6234898018587334,71.1587142944336
