datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-08-11 17:00:00+05:00,79.81887817382812,Moderate 😐,82.0,27.6,24.1,81.27,0.0,32.8,239.3,24.1,,,,,17,0,0,0.0,1.0,82.0
2025-08-11 18:00:00+05:00,77.9496078491211,Moderate 😐,82.0,27.4,24.2,82.72,0.0,33.1,241.2,24.1,,,,,18,0,0,0.0,1.0,79.81887817382812
2025-08-11 19:00:00+05:00,74.16806030273438,Moderate 😐,82.0,27.2,24.1,83.19,0.0,31.0,239.3,24.1,,,,,19,0,0,0.0,1.0,77.9496078491211
2025-08-11 20:00:00+05:00,71.53955078125,Moderate 😐,82.0,27.2,24.2,83.69,0.0,29.2,242.3,24.1,,,,,20,0,0,0.0,1.0,74.16806030273438
2025-08-11 21:00:00+05:00,73.16292572021484,Moderate 😐,82.0,27.3,24.0,82.21,0.0,31.3,251.5,24.1,,,,,21,0,0,0.0,1.0,71.53955078125
2025-08-11 22:00:00+05:00,71.05500030517578,Moderate 😐,82.0,27.1,23.8,82.19,0.0,32.8,255.5,24.1,,,,,22,0,0,0.0,1.0,73.16292572021484
2025-08-11 23:00:00+05:00,69.79716491699219,Moderate 😐,82.0,27.0,23.8,82.67,0.1,31.3,253.3,24.1,,,,,23,0,0,0.0,1.0,71.05500030517578
2025-08-12 00:00:00+05:00,68.85725402832031,Moderate 😐,82.0,27.0,23.7,82.17,0.0,33.1,258.3,24.1,,,,,0,1,0,0.7818314824680298,0.6234898018587336,69.79716491699219
2025-08-12 01:00:00+05:00,65.7708969116211,Moderate 😐,82.0,26.7,23.7,83.64,0.1,35.6,257.0,24.1,,,,,1,1,0,0.7818314824680298,0.6234898018587336,68.85725402832031
2025-08-12 02:00:00+05:00,65.28030395507812,Moderate 😐,82.0,26.7,23.7,83.64,0.1,34.2,257.1,24.1,,,,,2,1,0,0.7818314824680298,0.6234898018587336,65.7708969116211
2025-08-12 03:00:00+05:00,64.0477523803711,Moderate 😐,82.0,26.7,23.6,83.14,0.0,33.1,253.7,24.1,,,,,3,1,0,0.7818314824680298,0.6234898018587336,65.28030395507812
2025-08-12 04:00:00+05:00,64.25989532470703,Moderate 😐,82.0,26.6,23.8,84.64,0.0,33.8,251.2,24.1,,,,,4,1,0,0.7818314824680298,0.6234898018587336,64.0477523803711
2025-08-12 05:00:00+05:00,64.20156860351562,Moderate 😐,82.0,26.7,24.0,85.16,0.2,35.3,253.7,24.1,,,,,5,1,0,0.7818314824680298,0.6234898018587336,64.25989532470703
2025-08-12 06:00:00+05:00,64.13129425048828,Moderate 😐,82.0,26.8,24.2,85.68,0.1,34.2,254.1,24.1,,,,,6,1,0,0.7818314824680298,0.6234898018587336,64.20156860351562
2025-08-12 07:00:00+05:00,66.24264526367188,Moderate 😐,82.0,26.9,24.3,85.69,0.0,35.6,254.2,24.1,,,,,7,1,0,0.7818314824680298,0.6234898018587336,64.13129425048828
2025-08-12 08:00:00+05:00,67.40869903564453,Moderate 😐,82.0,27.1,24.5,85.71,0.1,35.6,254.5,24.1,,,,,8,1,0,0.7818314824680298,0.6234898018587336,66.24264526367188
2025-08-12 09:00:00+05:00,67.30022430419922,Moderate 😐,82.0,27.2,24.5,85.21,0.1,34.9,252.8,24.1,,,,,9,1,0,0.7818314824680298,0.6234898018587336,67.40869903564453
2025-08-12 10:00:00+05:00,67.44756317138672,Moderate 😐,82.0,27.3,24.5,84.71,0.0,37.1,252.4,24.1,,,,,10,1,0,0.7818314824680298,0.6234898018587336,67.30022430419922
2025-08-12 11:00:00+05:00,67.83770751953125,Moderate 😐,82.0,27.6,24.4,82.74,0.0,35.6,252.3,24.1,,,,,11,1,0,0.7818314824680298,0.6234898018587336,67.44756317138672
2025-08-12 12:00:00+05:00,68.60517120361328,Moderate 😐,82.0,27.6,24.5,83.24,0.0,35.6,252.2,24.1,,,,,12,1,0,0.7818314824680298,0.6234898018587336,67.83770751953125
2025-08-12 13:00:00+05:00,68.1656494140625,Moderate 😐,82.0,27.7,24.5,82.75,0.1,33.1,251.8,24.1,,,,,13,1,0,0.7818314824680298,0.6234898018587336,68.60517120361328
2025-08-12 14:00:00+05:00,68.51753997802734,Moderate 😐,82.0,27.7,24.5,82.75,0.0,35.3,250.1,24.1,,,,,14,1,0,0.7818314824680298,0.6234898018587336,68.1656494140625
2025-08-12 15:00:00+05:00,68.54405975341797,Moderate 😐,82.0,27.6,24.5,83.24,0.0,34.9,248.3,24.1,,,,,15,1,0,0.7818314824680298,0.6234898018587336,68.51753997802734
