datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-18 06:00:00+05:00,87.85166931152344,Moderate 😐,91.0,26.4,23.4,83.6,0.0,17.3,267.3,24.1,,,,,6,3,0,0.4338837391175582,-0.900968867902419,91.0
2025-09-18 07:00:00+05:00,84.87049865722656,Moderate 😐,91.0,26.4,23.5,84.11,0.1,15.8,262.9,24.1,,,,,7,3,0,0.4338837391175582,-0.900968867902419,87.85166931152344
2025-09-18 08:00:00+05:00,84.87479400634766,Moderate 😐,91.0,26.6,23.6,83.63,0.0,15.1,260.5,24.1,,,,,8,3,0,0.4338837391175582,-0.900968867902419,84.87049865722656
2025-09-18 09:00:00+05:00,84.2350845336914,Moderate 😐,91.0,26.8,23.7,83.15,0.0,14.4,252.6,24.1,,,,,9,3,0,0.4338837391175582,-0.900968867902419,84.87479400634766
2025-09-18 10:00:00+05:00,82.68338775634766,Moderate 😐,91.0,27.0,23.8,82.67,0.1,15.5,252.7,24.1,,,,,10,3,0,0.4338837391175582,-0.900968867902419,84.2350845336914
2025-09-18 11:00:00+05:00,83.36946105957031,Moderate 😐,91.0,27.3,23.8,81.23,0.0,17.3,249.4,24.1,,,,,11,3,0,0.4338837391175582,-0.900968867902419,82.68338775634766
2025-09-18 12:00:00+05:00,83.07796478271484,Moderate 😐,91.0,27.5,23.6,79.32,0.0,18.4,245.7,24.1,,,,,12,3,0,0.4338837391175582,-0.900968867902419,83.36946105957031
2025-09-18 13:00:00+05:00,84.9291000366211,Moderate 😐,91.0,27.8,23.2,76.08,0.0,19.1,246.5,24.1,,,,,13,3,0,0.4338837391175582,-0.900968867902419,83.07796478271484
2025-09-18 14:00:00+05:00,87.53659057617188,Moderate 😐,91.0,28.0,22.9,73.85,0.0,20.2,250.2,24.1,,,,,14,3,0,0.4338837391175582,-0.900968867902419,84.9291000366211
2025-09-18 15:00:00+05:00,86.95764923095703,Moderate 😐,91.0,27.7,23.3,76.99,0.0,19.8,255.6,24.1,,,,,15,3,0,0.4338837391175582,-0.900968867902419,87.53659057617188
