datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-06 06:00:00+05:00,61.99250030517578,Moderate 😐,40.0,26.4,24.4,88.79,0.0,27.4,275.1,24.1,,,,,6,5,1,-0.9749279121818236,-0.2225209339563146,40.0
2025-09-06 07:00:00+05:00,65.54717254638672,Moderate 😐,40.0,26.4,24.3,88.26,0.0,25.9,272.8,24.1,,,,,7,5,1,-0.9749279121818236,-0.2225209339563146,61.99250030517578
2025-09-06 08:00:00+05:00,68.27264404296875,Moderate 😐,40.0,26.5,24.5,88.79,0.0,27.4,273.9,24.1,,,,,8,5,1,-0.9749279121818236,-0.2225209339563146,65.54717254638672
2025-09-06 09:00:00+05:00,70.04852294921875,Moderate 😐,40.0,26.8,24.6,87.76,0.0,28.4,276.2,24.1,,,,,9,5,1,-0.9749279121818236,-0.2225209339563146,68.27264404296875
2025-09-06 10:00:00+05:00,72.08940887451172,Moderate 😐,40.0,27.1,24.6,86.23,0.0,28.1,273.6,24.1,,,,,10,5,1,-0.9749279121818236,-0.2225209339563146,70.04852294921875
2025-09-06 11:00:00+05:00,73.97608947753906,Moderate 😐,40.0,27.3,24.7,85.73,0.0,28.1,270.0,24.1,,,,,11,5,1,-0.9749279121818236,-0.2225209339563146,72.08940887451172
2025-09-06 12:00:00+05:00,73.76683807373047,Moderate 😐,40.0,27.4,24.6,84.72,0.0,27.7,266.2,24.1,,,,,12,5,1,-0.9749279121818236,-0.2225209339563146,73.97608947753906
2025-09-06 13:00:00+05:00,74.22000885009766,Moderate 😐,40.0,27.4,24.7,85.23,0.0,26.6,264.9,24.1,,,,,13,5,1,-0.9749279121818236,-0.2225209339563146,73.76683807373047
2025-09-06 14:00:00+05:00,75.22238159179688,Moderate 😐,40.0,27.4,24.7,85.23,0.0,27.0,261.5,24.1,,,,,14,5,1,-0.9749279121818236,-0.2225209339563146,74.22000885009766
2025-09-06 15:00:00+05:00,74.86593627929688,Moderate 😐,40.0,27.3,24.8,86.25,0.0,28.4,261.0,24.1,,,,,15,5,1,-0.9749279121818236,-0.2225209339563146,75.22238159179688
