datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-10 06:00:00+05:00,69.83674621582031,Moderate 😐,71.0,26.4,23.0,81.61,0.2,10.1,274.8,23.3,,,,,6,2,0,0.9749279121818236,-0.2225209339563143,71.0
2025-09-10 07:00:00+05:00,71.5097427368164,Moderate 😐,71.0,26.2,23.0,82.58,0.1,8.3,266.1,24.1,,,,,7,2,0,0.9749279121818236,-0.2225209339563143,69.83674621582031
2025-09-10 08:00:00+05:00,71.15857696533203,Moderate 😐,71.0,26.3,22.9,81.59,0.0,2.9,262.6,24.1,,,,,8,2,0,0.9749279121818236,-0.2225209339563143,71.5097427368164
2025-09-10 09:00:00+05:00,74.87752532958984,Moderate 😐,71.0,26.5,23.0,81.13,0.1,5.0,171.8,24.0,,,,,9,2,0,0.9749279121818236,-0.2225209339563143,71.15857696533203
2025-09-10 10:00:00+05:00,77.96896362304688,Moderate 😐,71.0,26.6,23.3,82.13,0.1,9.0,171.5,21.5,,,,,10,2,0,0.9749279121818236,-0.2225209339563143,74.87752532958984
2025-09-10 11:00:00+05:00,79.97881317138672,Moderate 😐,71.0,26.9,23.5,81.67,0.2,13.0,185.2,21.2,,,,,11,2,0,0.9749279121818236,-0.2225209339563143,77.96896362304688
2025-09-10 12:00:00+05:00,87.57450866699219,Moderate 😐,71.0,26.9,23.6,82.16,0.3,16.2,197.1,16.7,,,,,12,2,0,0.9749279121818236,-0.2225209339563143,79.97881317138672
2025-09-10 13:00:00+05:00,84.4020004272461,Moderate 😐,71.0,27.0,23.5,81.19,0.3,14.8,203.9,23.8,,,,,13,2,0,0.9749279121818236,-0.2225209339563143,87.57450866699219
2025-09-10 14:00:00+05:00,85.31523132324219,Moderate 😐,71.0,26.9,23.5,81.67,0.2,13.3,210.5,20.2,,,,,14,2,0,0.9749279121818236,-0.2225209339563143,84.4020004272461
2025-09-10 15:00:00+05:00,83.7335433959961,Moderate 😐,71.0,26.8,23.3,81.16,0.2,11.9,204.5,22.6,,,,,15,2,0,0.9749279121818236,-0.2225209339563143,85.31523132324219
2025-09-10 16:00:00+05:00,88.46803283691406,Moderate 😐,71.0,26.9,23.2,80.2,0.1,10.4,190.6,22.9,,,,,16,2,0,0.9749279121818236,-0.2225209339563143,83.7335433959961
