datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-14 06:00:00+05:00,95.23725128173828,Moderate 😐,97.0,26.9,24.7,87.77,0.0,23.8,262.2,24.1,,,,,6,6,1,-0.7818314824680299,0.6234898018587334,97.0
2025-09-14 07:00:00+05:00,95.01171875,Moderate 😐,97.0,26.9,24.6,87.25,0.0,24.8,262.6,24.1,,,,,7,6,1,-0.7818314824680299,0.6234898018587334,95.23725128173828
2025-09-14 08:00:00+05:00,96.31289672851562,Moderate 😐,97.0,26.9,24.7,87.77,0.0,25.2,262.8,24.1,,,,,8,6,1,-0.7818314824680299,0.6234898018587334,95.01171875
2025-09-14 09:00:00+05:00,96.37942504882812,Moderate 😐,97.0,27.1,24.7,86.75,0.0,24.8,261.2,24.1,,,,,9,6,1,-0.7818314824680299,0.6234898018587334,96.31289672851562
2025-09-14 10:00:00+05:00,96.37942504882812,Moderate 😐,97.0,27.3,24.7,85.73,0.0,24.8,259.4,24.1,,,,,10,6,1,-0.7818314824680299,0.6234898018587334,96.37942504882812
2025-09-14 11:00:00+05:00,97.47998809814452,Moderate 😐,97.0,27.5,24.8,85.24,0.0,25.9,259.1,24.1,,,,,11,6,1,-0.7818314824680299,0.6234898018587334,96.37942504882812
2025-09-14 12:00:00+05:00,98.5164566040039,Moderate 😐,97.0,27.6,24.8,84.75,0.0,25.9,256.8,24.1,,,,,12,6,1,-0.7818314824680299,0.6234898018587334,97.47998809814452
2025-09-14 13:00:00+05:00,97.47608947753906,Moderate 😐,97.0,27.6,24.8,84.75,0.0,26.6,253.2,24.1,,,,,13,6,1,-0.7818314824680299,0.6234898018587334,98.5164566040039
2025-09-14 14:00:00+05:00,96.54669189453124,Moderate 😐,97.0,27.6,24.7,84.24,0.0,27.4,250.4,24.1,,,,,14,6,1,-0.7818314824680299,0.6234898018587334,97.47608947753906
2025-09-14 15:00:00+05:00,95.95431518554688,Moderate 😐,97.0,27.6,24.8,84.75,0.0,28.8,252.8,24.1,,,,,15,6,1,-0.7818314824680299,0.6234898018587334,96.54669189453124
2025-09-14 16:00:00+05:00,96.4994659423828,Moderate 😐,97.0,27.6,24.8,84.75,0.0,29.2,255.4,24.1,,,,,16,6,1,-0.7818314824680299,0.6234898018587334,95.95431518554688
2025-09-14 17:00:00+05:00,96.68941497802734,Moderate 😐,97.0,27.5,24.8,85.24,0.0,29.2,254.5,24.1,,,,,17,6,1,-0.7818314824680299,0.6234898018587334,96.4994659423828
2025-09-14 18:00:00+05:00,94.10677337646484,Moderate 😐,97.0,27.3,24.8,86.25,0.0,29.2,251.4,24.1,,,,,18,6,1,-0.7818314824680299,0.6234898018587334,96.68941497802734
2025-09-14 19:00:00+05:00,90.02017211914062,Moderate 😐,97.0,27.2,24.8,86.75,0.0,29.9,254.2,24.1,,,,,19,6,1,-0.7818314824680299,0.6234898018587334,94.10677337646484
2025-09-14 20:00:00+05:00,87.40873718261719,Moderate 😐,97.0,27.1,24.7,86.75,0.0,29.5,249.0,24.1,,,,,20,6,1,-0.7818314824680299,0.6234898018587334,90.02017211914062
2025-09-14 21:00:00+05:00,88.92113494873047,Moderate 😐,97.0,27.0,24.7,87.26,0.0,29.5,246.9,24.1,,,,,21,6,1,-0.7818314824680299,0.6234898018587334,87.40873718261719
2025-09-14 22:00:00+05:00,87.7115478515625,Moderate 😐,97.0,26.9,24.8,88.3,0.0,29.9,254.4,24.1,,,,,22,6,1,-0.7818314824680299,0.6234898018587334,88.92113494873047
2025-09-14 23:00:00+05:00,86.44346618652344,Moderate 😐,97.0,26.8,24.8,88.82,0.0,31.0,264.9,24.1,,,,,23,6,1,-0.7818314824680299,0.6234898018587334,87.7115478515625
2025-09-15 00:00:00+05:00,85.50577545166016,Moderate 😐,97.0,26.8,24.7,88.29,0.0,30.6,264.2,24.1,,,,,0,0,0,0.0,1.0,86.44346618652344
2025-09-15 01:00:00+05:00,85.03187561035156,Moderate 😐,97.0,26.8,24.7,88.29,0.0,31.3,264.9,24.1,,,,,1,0,0,0.0,1.0,85.50577545166016
2025-09-15 02:00:00+05:00,85.07537078857422,Moderate 😐,97.0,26.7,24.7,88.81,0.0,32.8,264.2,24.1,,,,,2,0,0,0.0,1.0,85.03187561035156
2025-09-15 03:00:00+05:00,83.58324432373047,Moderate 😐,97.0,26.7,24.6,88.28,0.0,33.8,262.6,24.1,,,,,3,0,0,0.0,1.0,85.07537078857422
2025-09-15 04:00:00+05:00,82.34922790527344,Moderate 😐,97.0,26.8,24.6,87.76,0.1,34.2,264.3,24.1,,,,,4,0,0,0.0,1.0,83.58324432373047
2025-09-15 05:00:00+05:00,85.0067367553711,Moderate 😐,97.0,26.9,24.7,87.77,0.0,34.2,264.6,24.1,,,,,5,0,0,0.0,1.0,82.34922790527344
2025-09-15 06:00:00+05:00,86.0955810546875,Moderate 😐,97.0,26.9,24.7,87.77,0.0,33.8,264.1,24.1,,,,,6,0,0,0.0,1.0,85.0067367553711
2025-09-15 07:00:00+05:00,87.66332244873047,Moderate 😐,97.0,26.9,24.7,87.77,0.0,33.8,262.4,24.1,,,,,7,0,0,0.0,1.0,86.0955810546875
2025-09-15 08:00:00+05:00,87.77510833740234,Moderate 😐,97.0,27.1,24.7,86.75,0.0,34.9,261.5,24.1,,,,,8,0,0,0.0,1.0,87.66332244873047
2025-09-15 09:00:00+05:00,85.51069641113281,Moderate 😐,97.0,27.3,24.6,85.22,0.0,35.6,260.0,24.1,,,,,9,0,0,0.0,1.0,87.77510833740234
2025-09-15 10:00:00+05:00,84.28836059570312,Moderate 😐,97.0,27.4,24.5,84.22,0.0,35.6,258.8,24.1,,,,,10,0,0,0.0,1.0,85.51069641113281
2025-09-15 11:00:00+05:00,83.90348052978516,Moderate 😐,97.0,27.6,24.5,83.24,0.0,35.3,257.5,24.1,,,,,11,0,0,0.0,1.0,84.28836059570312
2025-09-15 12:00:00+05:00,83.49744415283203,Moderate 😐,97.0,27.7,24.4,82.26,0.0,34.6,258.2,24.1,,,,,12,0,0,0.0,1.0,83.90348052978516
2025-09-15 13:00:00+05:00,83.47039031982422,Moderate 😐,97.0,27.7,24.5,82.75,0.0,35.3,258.0,24.1,,,,,13,0,0,0.0,1.0,83.49744415283203
2025-09-15 14:00:00+05:00,83.70055389404297,Moderate 😐,97.0,27.6,24.5,83.24,0.0,35.3,258.0,24.1,,,,,14,0,0,0.0,1.0,83.47039031982422
2025-09-15 15:00:00+05:00,82.97586822509766,Moderate 😐,97.0,27.6,24.4,82.74,0.0,34.2,255.0,24.1,,,,,15,0,0,0.0,1.0,83.70055389404297
2025-09-15 16:00:00+05:00,82.64002990722656,Moderate 😐,97.0,27.7,24.4,82.26,0.0,33.5,250.9,24.1,,,,,16,0,0,0.0,1.0,82.97586822509766
2025-09-15 17:00:00+05:00,83.13162231445312,Moderate 😐,97.0,27.6,24.4,82.74,0.0,33.1,249.2,24.1,,,,,17,0,0,0.0,1.0,82.64002990722656
2025-09-15 18:00:00+05:00,83.77385711669922,Moderate 😐,97.0,27.3,24.6,85.22,0.0,32.8,248.1,24.1,,,,,18,0,0,0.0,1.0,83.13162231445312
2025-09-15 19:00:00+05:00,85.11982727050781,Moderate 😐,97.0,27.1,24.8,87.27,0.0,32.0,245.4,24.1,,,,,19,0,0,0.0,1.0,83.77385711669922
2025-09-15 20:00:00+05:00,86.56844329833984,Moderate 😐,97.0,27.0,24.8,87.78,0.0,32.0,247.6,24.1,,,,,20,0,0,0.0,1.0,85.11982727050781
2025-09-15 21:00:00+05:00,90.52605438232422,Moderate 😐,97.0,27.0,24.8,87.78,0.0,32.4,255.5,24.1,,,,,21,0,0,0.0,1.0,86.56844329833984
2025-09-15 22:00:00+05:00,86.73348999023438,Moderate 😐,97.0,26.9,24.6,87.25,0.0,32.4,259.2,24.1,,,,,22,0,0,0.0,1.0,90.52605438232422
2025-09-15 23:00:00+05:00,84.98240661621094,Moderate 😐,97.0,26.9,24.6,87.25,0.0,31.7,256.3,24.1,,,,,23,0,0,0.0,1.0,86.73348999023438
2025-09-16 00:00:00+05:00,82.53514099121094,Moderate 😐,97.0,26.8,24.6,87.76,0.1,32.4,262.2,24.1,,,,,0,1,0,0.7818314824680298,0.6234898018587336,84.98240661621094
2025-09-16 01:00:00+05:00,80.83031463623047,Moderate 😐,97.0,26.8,24.5,87.24,0.0,32.8,265.6,24.1,,,,,1,1,0,0.7818314824680298,0.6234898018587336,82.53514099121094
2025-09-16 02:00:00+05:00,78.1957015991211,Moderate 😐,97.0,26.7,24.6,88.28,0.0,32.4,265.9,24.1,,,,,2,1,0,0.7818314824680298,0.6234898018587336,80.83031463623047
2025-09-16 03:00:00+05:00,76.50188446044922,Moderate 😐,97.0,26.7,24.5,87.75,0.0,32.0,262.5,24.1,,,,,3,1,0,0.7818314824680298,0.6234898018587336,78.1957015991211
2025-09-16 04:00:00+05:00,73.2204360961914,Moderate 😐,97.0,26.7,24.5,87.75,0.0,32.4,259.5,24.1,,,,,4,1,0,0.7818314824680298,0.6234898018587336,76.50188446044922
2025-09-16 05:00:00+05:00,69.18058013916016,Moderate 😐,97.0,26.8,24.5,87.24,0.1,32.0,257.1,24.1,,,,,5,1,0,0.7818314824680298,0.6234898018587336,73.2204360961914
2025-09-16 06:00:00+05:00,67.74942016601562,Moderate 😐,97.0,26.8,24.6,87.76,0.0,31.7,257.3,24.1,,,,,6,1,0,0.7818314824680298,0.6234898018587336,69.18058013916016
2025-09-16 07:00:00+05:00,68.00227355957031,Moderate 😐,97.0,26.9,24.5,86.73,0.0,31.0,255.1,24.1,,,,,7,1,0,0.7818314824680298,0.6234898018587336,67.74942016601562
2025-09-16 08:00:00+05:00,68.50743103027344,Moderate 😐,97.0,27.2,24.5,85.21,0.1,29.2,256.7,24.1,,,,,8,1,0,0.7818314824680298,0.6234898018587336,68.00227355957031
2025-09-16 09:00:00+05:00,69.11309814453125,Moderate 😐,97.0,27.2,24.5,85.21,0.0,27.4,256.3,24.1,,,,,9,1,0,0.7818314824680298,0.6234898018587336,68.50743103027344
2025-09-16 10:00:00+05:00,68.09355926513672,Moderate 😐,97.0,27.2,24.5,85.21,0.1,26.3,251.9,24.1,,,,,10,1,0,0.7818314824680298,0.6234898018587336,69.11309814453125
2025-09-16 11:00:00+05:00,68.44025421142578,Moderate 😐,97.0,27.4,24.5,84.22,0.0,25.6,250.3,24.1,,,,,11,1,0,0.7818314824680298,0.6234898018587336,68.09355926513672
2025-09-16 12:00:00+05:00,70.18116760253906,Moderate 😐,97.0,27.5,24.6,84.23,0.0,25.6,247.4,24.1,,,,,12,1,0,0.7818314824680298,0.6234898018587336,68.44025421142578
2025-09-16 13:00:00+05:00,74.3784408569336,Moderate 😐,97.0,27.5,24.7,84.73,0.0,25.9,246.5,24.1,,,,,13,1,0,0.7818314824680298,0.6234898018587336,70.18116760253906
2025-09-16 14:00:00+05:00,75.78069305419922,Moderate 😐,97.0,27.5,24.7,84.73,0.0,25.2,246.6,24.1,,,,,14,1,0,0.7818314824680298,0.6234898018587336,74.3784408569336
2025-09-16 15:00:00+05:00,73.12187194824219,Moderate 😐,97.0,27.6,24.6,83.74,0.1,24.8,246.0,24.1,,,,,15,1,0,0.7818314824680298,0.6234898018587336,75.78069305419922
2025-09-16 16:00:00+05:00,75.18460083007812,Moderate 😐,97.0,27.5,24.7,84.73,0.0,24.1,244.6,24.1,,,,,16,1,0,0.7818314824680298,0.6234898018587336,73.12187194824219
2025-09-16 17:00:00+05:00,77.10900115966797,Moderate 😐,97.0,27.5,24.7,84.73,0.0,22.3,234.8,24.1,,,,,17,1,0,0.7818314824680298,0.6234898018587336,75.18460083007812
2025-09-16 18:00:00+05:00,77.9141845703125,Moderate 😐,97.0,27.6,24.6,83.74,0.0,21.2,231.4,24.1,,,,,18,1,0,0.7818314824680298,0.6234898018587336,77.10900115966797
2025-09-16 19:00:00+05:00,79.5313949584961,Moderate 😐,97.0,27.7,24.7,83.75,0.0,20.9,234.1,24.1,,,,,19,1,0,0.7818314824680298,0.6234898018587336,77.9141845703125
2025-09-16 20:00:00+05:00,80.13741302490234,Moderate 😐,97.0,27.6,24.6,83.74,0.0,21.6,244.1,24.1,,,,,20,1,0,0.7818314824680298,0.6234898018587336,79.5313949584961
2025-09-16 21:00:00+05:00,85.13306427001953,Moderate 😐,97.0,27.4,24.7,85.23,0.0,23.8,248.8,24.1,,,,,21,1,0,0.7818314824680298,0.6234898018587336,80.13741302490234
2025-09-16 22:00:00+05:00,86.941650390625,Moderate 😐,97.0,27.3,24.7,85.73,0.0,24.1,243.0,24.1,,,,,22,1,0,0.7818314824680298,0.6234898018587336,85.13306427001953
2025-09-16 23:00:00+05:00,84.70858764648438,Moderate 😐,97.0,27.2,24.6,85.72,0.1,22.7,244.5,24.1,,,,,23,1,0,0.7818314824680298,0.6234898018587336,86.941650390625
