datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-08-17 07:00:00+05:00,66.95796203613281,Moderate 😐,13.0,28.2,25.3,84.3,0.0,10.1,263.3,24.1,,,,,7,6,1,-0.7818314824680299,0.6234898018587334,13.0
2025-08-17 08:00:00+05:00,72.44259643554688,Moderate 😐,13.0,28.3,25.2,83.32,0.0,11.2,267.8,24.1,,,,,8,6,1,-0.7818314824680299,0.6234898018587334,66.95796203613281
2025-08-17 09:00:00+05:00,75.71102142333984,Moderate 😐,13.0,28.6,25.2,81.88,0.0,11.2,263.6,24.1,,,,,9,6,1,-0.7818314824680299,0.6234898018587334,72.44259643554688
2025-08-17 10:00:00+05:00,74.63780212402344,Moderate 😐,13.0,28.8,25.2,80.93,0.0,12.2,226.0,24.1,,,,,10,6,1,-0.7818314824680299,0.6234898018587334,75.71102142333984
2025-08-17 11:00:00+05:00,76.41297912597656,Moderate 😐,13.0,28.7,25.2,81.4,0.0,15.1,216.8,24.1,,,,,11,6,1,-0.7818314824680299,0.6234898018587334,74.63780212402344
2025-08-17 12:00:00+05:00,78.93275451660156,Moderate 😐,13.0,28.6,25.2,81.88,0.0,17.6,216.2,24.1,,,,,12,6,1,-0.7818314824680299,0.6234898018587334,76.41297912597656
2025-08-17 13:00:00+05:00,81.15413665771484,Moderate 😐,13.0,28.5,25.2,82.35,0.0,18.0,222.1,24.1,,,,,13,6,1,-0.7818314824680299,0.6234898018587334,78.93275451660156
2025-08-17 14:00:00+05:00,82.76544189453125,Moderate 😐,13.0,28.5,25.3,82.85,0.0,18.4,215.2,24.1,,,,,14,6,1,-0.7818314824680299,0.6234898018587334,81.15413665771484
2025-08-17 15:00:00+05:00,85.06768035888672,Moderate 😐,13.0,28.6,25.4,82.86,0.0,23.0,229.3,24.1,,,,,15,6,1,-0.7818314824680299,0.6234898018587334,82.76544189453125
2025-08-17 16:00:00+05:00,85.32755279541016,Moderate 😐,13.0,28.9,25.5,81.91,0.1,22.3,234.2,24.1,,,,,16,6,1,-0.7818314824680299,0.6234898018587334,85.06768035888672
2025-08-17 17:00:00+05:00,85.67435455322266,Moderate 😐,13.0,29.2,25.6,80.98,0.0,19.1,237.6,24.1,,,,,17,6,1,-0.7818314824680299,0.6234898018587334,85.32755279541016
2025-08-17 18:00:00+05:00,86.3426284790039,Moderate 😐,13.0,29.1,25.7,81.94,0.0,19.4,230.7,24.1,,,,,18,6,1,-0.7818314824680299,0.6234898018587334,85.67435455322266
2025-08-17 19:00:00+05:00,85.95626068115234,Moderate 😐,13.0,28.9,25.8,83.38,0.0,18.4,236.9,24.1,,,,,19,6,1,-0.7818314824680299,0.6234898018587334,86.3426284790039
2025-08-17 20:00:00+05:00,85.99067687988281,Moderate 😐,13.0,28.7,25.8,84.36,0.0,17.3,236.1,24.1,,,,,20,6,1,-0.7818314824680299,0.6234898018587334,85.95626068115234
2025-08-17 21:00:00+05:00,89.885498046875,Moderate 😐,13.0,28.7,25.8,84.36,0.0,17.6,251.6,24.1,,,,,21,6,1,-0.7818314824680299,0.6234898018587334,85.99067687988281
2025-08-17 22:00:00+05:00,87.47744750976562,Moderate 😐,13.0,28.5,25.8,85.34,0.6,17.3,270.3,24.1,,,,,22,6,1,-0.7818314824680299,0.6234898018587334,89.885498046875
2025-08-17 23:00:00+05:00,84.48326110839844,Moderate 😐,13.0,28.5,25.7,84.84,0.4,12.6,280.2,24.1,,,,,23,6,1,-0.7818314824680299,0.6234898018587334,87.47744750976562
2025-08-18 00:00:00+05:00,86.16632080078125,Moderate 😐,13.0,28.5,25.6,84.34,0.3,10.8,262.5,24.1,,,,,0,0,0,0.0,1.0,84.48326110839844
2025-08-18 01:00:00+05:00,86.04017639160156,Moderate 😐,13.0,28.3,25.5,84.82,0.0,14.4,266.7,24.1,,,,,1,0,0,0.0,1.0,86.16632080078125
2025-08-18 02:00:00+05:00,86.04907989501953,Moderate 😐,13.0,28.3,25.4,84.32,0.0,14.4,277.5,24.1,,,,,2,0,0,0.0,1.0,86.04017639160156
2025-08-18 03:00:00+05:00,86.17418670654297,Moderate 😐,13.0,28.2,25.3,84.3,0.0,16.2,281.6,24.1,,,,,3,0,0,0.0,1.0,86.04907989501953
2025-08-18 04:00:00+05:00,86.7092056274414,Moderate 😐,13.0,28.2,25.4,84.81,0.0,17.6,279.2,24.1,,,,,4,0,0,0.0,1.0,86.17418670654297
2025-08-18 05:00:00+05:00,86.17399597167969,Moderate 😐,13.0,28.1,25.6,86.32,0.0,15.5,268.9,24.1,,,,,5,0,0,0.0,1.0,86.7092056274414
2025-08-18 06:00:00+05:00,86.97296905517578,Moderate 😐,13.0,28.0,25.7,87.34,0.0,16.6,274.2,24.1,,,,,6,0,0,0.0,1.0,86.17399597167969
