datetime,Predicted_AQI,AQI_Category,Live_AQI_used,temp,dew,humidity,precip,windspeed,winddir,visibility,so2,no2,o3,co,hour,day_of_week,is_weekend,dow_sin,dow_cos,aqi_lag1
2025-09-27 06:00:00+05:00,71.5621337890625,Moderate 😐,75.0,26.5,23.1,81.62,0.0,19.1,308.9,24.1,,,,,6,5,1,-0.9749279121818236,-0.2225209339563146,75.0
2025-09-27 07:00:00+05:00,71.24171447753906,Moderate 😐,75.0,26.5,23.0,81.13,0.0,17.3,304.7,24.1,,,,,7,5,1,-0.9749279121818236,-0.2225209339563146,71.5621337890625
2025-09-27 08:00:00+05:00,70.25884246826172,Moderate 😐,75.0,26.8,22.9,79.22,0.0,15.5,296.1,24.1,,,,,8,5,1,-0.9749279121818236,-0.2225209339563146,71.24171447753906
2025-09-27 09:00:00+05:00,71.87496185302734,Moderate 😐,75.0,27.2,23.0,77.85,0.0,16.2,294.4,24.1,,,,,9,5,1,-0.9749279121818236,-0.2225209339563146,70.25884246826172
2025-09-27 10:00:00+05:00,73.47406005859375,Moderate 😐,75.0,27.6,23.0,76.05,0.0,16.2,285.9,24.1,,,,,10,5,1,-0.9749279121818236,-0.2225209339563146,71.87496185302734
2025-09-27 11:00:00+05:00,75.64939880371094,Moderate 😐,75.0,27.9,23.1,75.18,0.0,16.6,269.9,24.1,,,,,11,5,1,-0.9749279121818236,-0.2225209339563146,73.47406005859375
2025-09-27 12:00:00+05:00,76.77476501464844,Moderate 😐,75.0,28.0,23.1,74.75,0.0,18.0,263.5,24.1,,,,,12,5,1,-0.9749279121818236,-0.2225209339563146,75.64939880371094
2025-09-27 13:00:00+05:00,79.15055084228516,Moderate 😐,75.0,27.9,23.1,75.18,0.0,18.7,259.1,24.1,,,,,13,5,1,-0.9749279121818236,-0.2225209339563146,76.77476501464844
2025-09-27 14:00:00+05:00,80.71833038330078,Moderate 😐,75.0,27.8,23.2,76.08,0.0,19.1,262.5,24.1,,,,,14,5,1,-0.9749279121818236,-0.2225209339563146,79.15055084228516
2025-09-27 15:00:00+05:00,82.27806854248047,Moderate 😐,75.0,28.0,23.3,75.65,0.0,18.7,267.7,24.1,,,,,15,5,1,-0.9749279121818236,-0.2225209339563146,80.71833038330078
2025-09-27 16:00:00+05:00,82.88080596923828,Moderate 😐,75.0,28.2,23.3,74.78,0.0,18.7,266.8,24.1,,,,,16,5,1,-0.9749279121818236,-0.2225209339563146,82.27806854248047
2025-09-27 17:00:00+05:00,86.08490753173828,Moderate 😐,75.0,28.0,23.4,76.11,0.0,18.0,264.6,24.1,,,,,17,5,1,-0.9749279121818236,-0.2225209339563146,82.88080596923828
2025-09-27 18:00:00+05:00,86.99597930908203,Moderate 😐,75.0,27.7,23.5,77.93,0.0,17.3,266.9,24.1,,,,,18,5,1,-0.9749279121818236,-0.2225209339563146,86.08490753173828
2025-09-27 19:00:00+05:00,86.03754425048828,Moderate 😐,75.0,27.5,23.5,78.84,0.0,15.8,262.6,24.1,,,,,19,5,1,-0.9749279121818236,-0.2225209339563146,86.99597930908203
2025-09-27 20:00:00+05:00,83.05052185058594,Moderate 😐,75.0,27.3,23.5,79.77,0.0,14.8,255.0,24.1,,,,,20,5,1,-0.9749279121818236,-0.2225209339563146,86.03754425048828
2025-09-27 21:00:00+05:00,85.81371307373047,Moderate 😐,75.0,27.4,23.4,78.83,0.0,15.1,252.8,24.1,,,,,21,5,1,-0.9749279121818236,-0.2225209339563146,83.05052185058594
2025-09-27 22:00:00+05:00,83.97700500488281,Moderate 😐,75.0,27.2,23.4,79.76,0.0,18.0,257.9,24.1,,,,,22,5,1,-0.9749279121818236,-0.2225209339563146,85.81371307373047
2025-09-27 23:00:00+05:00,83.60475158691406,Moderate 😐,75.0,27.1,23.7,81.69,0.0,23.8,284.5,24.1,,,,,23,5,1,-0.9749279121818236,-0.2225209339563146,83.97700500488281
2025-09-28 00:00:00+05:00,82.1202621459961,Moderate 😐,75.0,26.8,23.7,83.15,0.0,23.8,290.5,24.1,,,,,0,6,1,-0.7818314824680299,0.6234898018587334,83.60475158691406
2025-09-28 01:00:00+05:00,77.49445343017578,Moderate 😐,75.0,26.7,23.3,81.64,0.0,23.0,286.8,24.1,,,,,1,6,1,-0.7818314824680299,0.6234898018587334,82.1202621459961
2025-09-28 02:00:00+05:00,72.77389526367188,Moderate 😐,75.0,26.8,23.2,80.68,0.0,23.8,284.1,24.1,,,,,2,6,1,-0.7818314824680299,0.6234898018587334,77.49445343017578
2025-09-28 03:00:00+05:00,69.16557312011719,Moderate 😐,75.0,26.7,23.2,81.15,0.0,25.6,292.3,24.1,,,,,3,6,1,-0.7818314824680299,0.6234898018587334,72.77389526367188
2025-09-28 04:00:00+05:00,66.40261840820312,Moderate 😐,75.0,26.7,23.2,81.15,0.0,25.2,291.6,24.1,,,,,4,6,1,-0.7818314824680299,0.6234898018587334,69.16557312011719
2025-09-28 05:00:00+05:00,66.45646667480469,Moderate 😐,75.0,26.6,23.2,81.63,0.0,24.1,289.7,24.1,,,,,5,6,1,-0.7818314824680299,0.6234898018587334,66.40261840820312
2025-09-28 06:00:00+05:00,66.75428771972656,Moderate 😐,75.0,26.6,23.5,83.12,0.0,24.5,291.5,24.1,,,,,6,6,1,-0.7818314824680299,0.6234898018587334,66.45646667480469
2025-09-28 07:00:00+05:00,68.77665710449219,Moderate 😐,75.0,26.6,23.6,83.63,0.0,24.5,292.5,24.1,,,,,7,6,1,-0.7818314824680299,0.6234898018587334,66.75428771972656
2025-09-28 08:00:00+05:00,69.56299591064453,Moderate 😐,75.0,26.8,23.9,84.15,0.0,24.5,288.4,24.1,,,,,8,6,1,-0.7818314824680299,0.6234898018587334,68.77665710449219
2025-09-28 09:00:00+05:00,69.61132049560547,Moderate 😐,75.0,27.1,24.1,83.68,0.0,26.3,284.5,24.1,,,,,9,6,1,-0.7818314824680299,0.6234898018587334,69.56299591064453
2025-09-28 10:00:00+05:00,69.88391876220703,Moderate 😐,75.0,27.5,24.3,82.73,0.0,28.1,285.5,24.1,,,,,10,6,1,-0.7818314824680299,0.6234898018587334,69.61132049560547
2025-09-28 11:00:00+05:00,72.79774475097656,Moderate 😐,75.0,27.8,24.3,81.29,0.0,23.0,280.6,24.1,,,,,11,6,1,-0.7818314824680299,0.6234898018587334,69.88391876220703
2025-09-28 12:00:00+05:00,72.77748107910156,Moderate 😐,75.0,27.9,24.4,81.3,0.0,24.5,276.2,24.1,,,,,12,6,1,-0.7818314824680299,0.6234898018587334,72.79774475097656
2025-09-28 13:00:00+05:00,74.18175506591797,Moderate 😐,75.0,28.0,24.6,81.8,0.0,25.9,277.4,24.1,,,,,13,6,1,-0.7818314824680299,0.6234898018587334,72.77748107910156
2025-09-28 14:00:00+05:00,76.83074188232422,Moderate 😐,75.0,28.0,24.7,82.29,0.0,23.4,274.8,24.1,,,,,14,6,1,-0.7818314824680299,0.6234898018587334,74.18175506591797
2025-09-28 15:00:00+05:00,79.89598083496094,Moderate 😐,75.0,27.9,24.8,83.27,0.0,22.0,269.0,24.1,,,,,15,6,1,-0.7818314824680299,0.6234898018587334,76.83074188232422
2025-09-28 16:00:00+05:00,82.56612396240234,Moderate 😐,75.0,27.7,24.9,84.76,0.0,22.0,272.3,24.1,,,,,16,6,1,-0.7818314824680299,0.6234898018587334,79.89598083496094
2025-09-28 17:00:00+05:00,87.940185546875,Moderate 😐,75.0,27.7,24.9,84.76,0.0,20.5,270.9,24.1,,,,,17,6,1,-0.7818314824680299,0.6234898018587334,82.56612396240234
2025-09-28 18:00:00+05:00,87.54389953613281,Moderate 😐,75.0,27.3,25.0,87.28,0.0,24.1,255.4,24.1,,,,,18,6,1,-0.7818314824680299,0.6234898018587334,87.940185546875
2025-09-28 19:00:00+05:00,86.58087921142578,Moderate 😐,75.0,27.4,25.0,86.77,0.0,24.8,255.9,24.1,,,,,19,6,1,-0.7818314824680299,0.6234898018587334,87.54389953613281
2025-09-28 20:00:00+05:00,87.2205581665039,Moderate 😐,75.0,27.2,25.0,87.8,0.0,23.0,261.0,24.1,,,,,20,6,1,-0.7818314824680299,0.6234898018587334,86.58087921142578
2025-09-28 21:00:00+05:00,89.95301818847656,Moderate 😐,75.0,27.2,25.2,88.85,0.0,23.8,266.1,24.1,,,,,21,6,1,-0.7818314824680299,0.6234898018587334,87.2205581665039
2025-09-28 22:00:00+05:00,87.10157775878906,Moderate 😐,75.0,27.1,25.2,89.37,0.0,29.9,279.3,24.1,,,,,22,6,1,-0.7818314824680299,0.6234898018587334,89.95301818847656
2025-09-28 23:00:00+05:00,85.15837860107422,Moderate 😐,75.0,27.0,25.1,89.36,0.0,31.7,284.2,24.1,,,,,23,6,1,-0.7818314824680299,0.6234898018587334,87.10157775878906
2025-09-29 00:00:00+05:00,85.50811767578125,Moderate 😐,75.0,26.8,25.0,89.88,0.0,30.2,285.6,24.1,,,,,0,0,0,0.0,1.0,85.15837860107422
2025-09-29 01:00:00+05:00,84.98502349853516,Moderate 😐,75.0,26.8,24.9,89.35,0.0,30.2,288.7,24.1,,,,,1,0,0,0.0,1.0,85.50811767578125
2025-09-29 02:00:00+05:00,85.02851867675781,Moderate 😐,75.0,26.7,24.9,89.88,0.0,29.9,290.6,24.1,,,,,2,0,0,0.0,1.0,84.98502349853516
2025-09-29 03:00:00+05:00,85.41287994384766,Moderate 😐,75.0,26.7,24.9,89.88,0.0,31.0,293.5,24.1,,,,,3,0,0,0.0,1.0,85.02851867675781
2025-09-29 04:00:00+05:00,85.72700500488281,Moderate 😐,75.0,26.6,24.9,90.41,0.0,31.7,295.0,24.1,,,,,4,0,0,0.0,1.0,85.41287994384766
2025-09-29 05:00:00+05:00,86.04871368408203,Moderate 😐,75.0,26.6,24.9,90.41,0.0,29.9,290.5,24.1,,,,,5,0,0,0.0,1.0,85.72700500488281
2025-09-29 06:00:00+05:00,84.76258850097656,Moderate 😐,75.0,26.7,25.1,90.96,0.0,31.0,286.8,24.1,,,,,6,0,0,0.0,1.0,86.04871368408203
2025-09-29 07:00:00+05:00,86.5361557006836,Moderate 😐,75.0,26.7,25.1,90.96,0.0,32.4,288.8,24.1,,,,,7,0,0,0.0,1.0,84.76258850097656
2025-09-29 08:00:00+05:00,86.5361557006836,Moderate 😐,75.0,26.9,25.1,89.89,0.0,33.5,294.0,24.1,,,,,8,0,0,0.0,1.0,86.5361557006836
2025-09-29 09:00:00+05:00,87.10869598388672,Moderate 😐,75.0,27.4,25.0,86.77,0.0,31.0,296.3,24.1,,,,,9,0,0,0.0,1.0,86.5361557006836
2025-09-29 10:00:00+05:00,88.92903900146484,Moderate 😐,75.0,28.0,24.8,82.79,0.0,29.9,297.0,24.1,,,,,10,0,0,0.0,1.0,87.10869598388672
2025-09-29 11:00:00+05:00,90.4330825805664,Moderate 😐,75.0,28.5,24.8,80.41,0.0,26.6,295.2,24.1,,,,,11,0,0,0.0,1.0,88.92903900146484
2025-09-29 12:00:00+05:00,90.54137420654295,Moderate 😐,75.0,28.8,24.7,78.55,0.0,23.8,290.2,24.1,,,,,12,0,0,0.0,1.0,90.4330825805664
2025-09-29 13:00:00+05:00,90.35640716552734,Moderate 😐,75.0,28.8,24.8,79.02,0.0,22.0,282.6,24.1,,,,,13,0,0,0.0,1.0,90.54137420654295
2025-09-29 14:00:00+05:00,90.39762878417967,Moderate 😐,75.0,28.5,24.9,80.89,0.0,23.4,256.9,24.1,,,,,14,0,0,0.0,1.0,90.35640716552734
2025-09-29 15:00:00+05:00,87.73210906982422,Moderate 😐,75.0,27.6,25.2,86.79,0.0,30.6,247.4,24.1,,,,,15,0,0,0.0,1.0,90.39762878417967
2025-09-29 16:00:00+05:00,84.65291595458984,Moderate 😐,75.0,27.3,25.4,89.39,0.0,33.5,247.1,24.1,,,,,16,0,0,0.0,1.0,87.73210906982422
2025-09-29 17:00:00+05:00,85.16879272460938,Moderate 😐,75.0,27.3,25.5,89.92,0.0,36.7,240.7,24.1,,,,,17,0,0,0.0,1.0,84.65291595458984
2025-09-29 18:00:00+05:00,85.11628723144531,Moderate 😐,75.0,27.2,25.5,90.45,0.0,34.2,242.3,24.1,,,,,18,0,0,0.0,1.0,85.16879272460938
2025-09-29 19:00:00+05:00,84.71263885498047,Moderate 😐,75.0,27.0,25.3,90.44,0.0,32.4,249.1,24.1,,,,,19,0,0,0.0,1.0,85.11628723144531
2025-09-29 20:00:00+05:00,86.43207550048828,Moderate 😐,75.0,27.0,25.1,89.36,0.0,30.6,257.6,24.1,,,,,20,0,0,0.0,1.0,84.71263885498047
2025-09-29 21:00:00+05:00,89.68205261230469,Moderate 😐,75.0,26.9,25.1,89.89,0.0,29.5,269.1,24.1,,,,,21,0,0,0.0,1.0,86.43207550048828
2025-09-29 22:00:00+05:00,89.15534210205078,Moderate 😐,75.0,26.9,24.9,88.83,0.0,27.4,272.5,24.1,,,,,22,0,0,0.0,1.0,89.68205261230469
2025-09-29 23:00:00+05:00,85.85161590576172,Moderate 😐,75.0,26.8,24.5,87.24,0.0,29.9,273.6,24.1,,,,,23,0,0,0.0,1.0,89.15534210205078
2025-09-30 00:00:00+05:00,82.22118377685547,Moderate 😐,75.0,26.8,24.2,85.68,0.0,29.9,278.6,24.1,,,,,0,1,0,0.7818314824680298,0.6234898018587336,85.85161590576172
2025-09-30 01:00:00+05:00,77.04188537597656,Moderate 😐,75.0,27.0,23.8,82.67,0.0,29.2,280.7,24.1,,,,,1,1,0,0.7818314824680298,0.6234898018587336,82.22118377685547
2025-09-30 02:00:00+05:00,72.68312072753906,Moderate 😐,75.0,26.6,24.1,86.18,0.0,27.7,284.1,24.1,,,,,2,1,0,0.7818314824680298,0.6234898018587336,77.04188537597656
2025-09-30 03:00:00+05:00,69.81813049316406,Moderate 😐,75.0,26.5,24.2,87.21,0.0,26.3,285.7,24.1,,,,,3,1,0,0.7818314824680298,0.6234898018587336,72.68312072753906
2025-09-30 04:00:00+05:00,69.30632019042969,Moderate 😐,75.0,26.4,24.1,87.2,0.0,25.9,286.3,24.1,,,,,4,1,0,0.7818314824680298,0.6234898018587336,69.81813049316406
2025-09-30 05:00:00+05:00,67.58106994628906,Moderate 😐,75.0,26.4,24.1,87.2,0.0,23.8,277.7,24.1,,,,,5,1,0,0.7818314824680298,0.6234898018587336,69.30632019042969
2025-09-30 06:00:00+05:00,67.54444122314453,Moderate 😐,81.0,26.5,24.0,86.17,0.0,19.4,272.6,24.1,,,,,6,1,0,0.7818314824680298,0.6234898018587336,67.15292358398438
2025-09-30 07:00:00+05:00,69.72919464111328,Moderate 😐,81.0,26.6,23.8,84.64,0.0,20.2,274.3,24.1,,,,,7,1,0,0.7818314824680298,0.6234898018587336,67.54444122314453
